N_eff,eta,eta_fraction,t,I,q,phase
60000.0,100.0,0.0016666666666666668,184.56218489652724,2.891754513605415,0.323,post-control
60000.0,100.0,0.0016666666666666668,184.63236063222936,2.8785153742940017,0.323,post-control
60000.0,100.0,0.0016666666666666668,184.70253636793146,2.8652762349825944,0.323,post-control
60000.0,100.0,0.0016666666666666668,184.77271210363355,2.8520370956711867,0.323,post-control
60000.0,100.0,0.0016666666666666668,184.84288783933565,2.8387979563597794,0.323,post-control
60000.0,100.0,0.0016666666666666668,184.91306357503777,2.8255588170483663,0.323,post-control
60000.0,100.0,0.0016666666666666668,184.98323931073986,2.812319677736959,0.323,post-control
60000.0,100.0,0.0016666666666666668,185.05341504644196,2.7990805384255513,0.323,post-control
60000.0,100.0,0.0016666666666666668,185.12359078214405,2.785841399114144,0.323,post-control
60000.0,100.0,0.0016666666666666668,185.19376651784617,2.772602259802731,0.323,post-control
60000.0,100.0,0.0016666666666666668,185.26394225354827,2.759363120491323,0.323,post-control
60000.0,100.0,0.0016666666666666668,185.33411798925036,2.746123981179916,0.323,post-control
60000.0,100.0,0.0016666666666666668,185.35788212640654,2.741640711866408,0.323,post-control
60000.0,100.0,0.0016666666666666668,185.40429372495248,2.733441892640833,0.323,post-control
60000.0,100.0,0.0016666666666666668,185.47446946065457,2.7210450308849583,0.323,post-control
60000.0,100.0,0.0016666666666666668,185.54464519635667,2.708648169129084,0.323,post-control
60000.0,100.0,0.0016666666666666668,185.61482093205876,2.6962513073732093,0.323,post-control
60000.0,100.0,0.0016666666666666668,185.68499666776088,2.68385444561733,0.323,post-control
60000.0,100.0,0.0016666666666666668,185.75517240346298,2.6714575838614554,0.323,post-control
60000.0,100.0,0.0016666666666666668,185.82534813916507,2.659060722105581,0.323,post-control
60000.0,100.0,0.0016666666666666668,185.8955238748672,2.6466638603497015,0.323,post-control
60000.0,100.0,0.0016666666666666668,185.9656996105693,2.634266998593827,0.323,post-control
60000.0,100.0,0.0016666666666666668,186.03587534627138,2.6218701368379524,0.323,post-control
60000.0,100.0,0.0016666666666666668,186.10605108197348,2.609473275082078,0.323,post-control
60000.0,100.0,0.0016666666666666668,186.1762268176756,2.5970764133261985,0.323,post-control
60000.0,100.0,0.0016666666666666668,186.2464025533777,2.584679551570324,0.323,post-control
60000.0,100.0,0.0016666666666666668,186.31657828907979,2.5722826898144495,0.323,post-control
60000.0,100.0,0.0016666666666666668,186.35788212640654,2.5649861797571765,0.323,post-control
60000.0,100.0,0.0016666666666666668,186.38675402478188,2.560210819237968,0.323,post-control
60000.0,100.0,0.0016666666666666668,186.456929760484,2.548603877660322,0.323,post-control
60000.0,100.0,0.0016666666666666668,186.5271054961861,2.5369969360826814,0.323,post-control
60000.0,100.0,0.0016666666666666668,186.5972812318882,2.52538999450504,0.323,post-control
60000.0,100.0,0.0016666666666666668,186.6674569675903,2.5137830529273946,0.323,post-control
60000.0,100.0,0.0016666666666666668,186.7376327032924,2.502176111349754,0.323,post-control
60000.0,100.0,0.0016666666666666668,186.8078084389945,2.4905691697721126,0.323,post-control
60000.0,100.0,0.0016666666666666668,186.8779841746966,2.478962228194472,0.323,post-control
60000.0,100.0,0.0016666666666666668,186.94815991039872,2.467355286616826,0.323,post-control
60000.0,100.0,0.0016666666666666668,187.0183356461008,2.455748345039185,0.323,post-control
60000.0,100.0,0.0016666666666666668,187.0885113818029,2.444141403461544,0.323,post-control
60000.0,100.0,0.0016666666666666668,187.158687117505,2.432534461883903,0.323,post-control
60000.0,100.0,0.0016666666666666668,187.22886285320712,2.4209275203062575,0.323,post-control
60000.0,100.0,0.0016666666666666668,187.2990385889092,2.4093205787286163,0.323,post-control
60000.0,100.0,0.0016666666666666668,187.35788212640654,2.3995879625312946,0.323,post-control
60000.0,100.0,0.0016666666666666668,187.3692143246113,2.3978332138328633,0.323,post-control
60000.0,100.0,0.0016666666666666668,187.43939006031343,2.3869667624472055,0.323,post-control
60000.0,100.0,0.0016666666666666668,187.50956579601552,2.3761003110615517,0.323,post-control
60000.0,100.0,0.0016666666666666668,187.57974153171762,2.3652338596758984,0.323,post-control
60000.0,100.0,0.0016666666666666668,187.6499172674197,2.354367408290245,0.323,post-control
60000.0,100.0,0.0016666666666666668,187.72009300312183,2.3435009569045873,0.323,post-control
60000.0,100.0,0.0016666666666666668,187.79026873882393,2.332634505518934,0.323,post-control
60000.0,100.0,0.0016666666666666668,187.86044447452602,2.32176805413328,0.323,post-control
60000.0,100.0,0.0016666666666666668,187.9306202102281,2.310901602747627,0.323,post-control
