c0,t1,t2,control_duration,q_max,cost_J,has_internal_inflection,t_inf,lambda_inf,t2_minus_tinf,background_peak_fraction
4.35590461353606,72.85884012237051,156.7658697240073,83.90702960163678,0.5353929049765369,5.548011397383358,True,121.79301916480111,0.5831952254150115,34.972850559206194,0.014885029321769813
4.360407594363058,72.62995241993563,156.65731823217624,84.0273658122406,0.5359001899918252,5.583124468786491,True,121.72058403872839,0.5842219513162642,34.93673419344785,0.014951551746094777
4.364910575190056,72.40250433780318,156.54953387764306,84.14702953983989,0.5364062418671489,5.618275650631252,True,121.6488415323662,0.5852415404782301,34.90069234527685,0.015018106915201349
4.369413556017054,72.17648227554794,156.44250728381522,84.26602500826728,0.5369110663412925,5.653464443419324,True,121.5777824995085,0.5862540711884041,34.864724784306716,0.015084694377643482
4.373916536844052,71.95187280114476,156.33622920475733,84.38435640361259,0.5374146691025024,5.688690350606157,True,121.50739792365763,0.5872596205567713,34.828831281099696,0.015151313684915194
4.37841951767105,71.72866265303144,156.23069052774795,84.50202787471652,0.5379170557892226,5.723952878587585,True,121.43767892058592,0.5882582645383793,34.79301160716203,0.015217964391431082
4.382922498498049,71.50683873529029,156.12588226894604,84.61904353365576,0.5384182319908164,5.759251536686534,True,121.36861673400738,0.5892500779553888,34.75726553493867,0.015284646054506912
4.387425479325047,71.28638811670939,156.02179557292885,84.73540745621945,0.5389182032482711,5.79458583713962,True,121.3002027351198,0.590235134518604,34.721592837809055,0.015351358234340362
4.3919284601520445,71.0672980273903,155.9184217097672,84.8511236823769,0.5394169750548926,5.829955295083956,True,121.2324284196853,0.5912135068485137,34.68599329008188,0.015418100493991824
4.396431440979043,70.84955585494329,155.8157520716801,84.9661962167368,0.5399145528569831,5.865359428543823,True,121.16528540468957,0.5921852664958419,34.650466666990525,0.015484872399365399
4.400934421806041,70.63314914422594,155.71377817322443,85.08062902899849,0.5404109420545065,5.900797758417409,True,121.0987654285361,0.5931504839616276,34.61501274468833,0.015551673519190096
4.405437402633039,70.41806559168668,155.6124916460817,85.19442605439501,0.5409061480017414,5.936269808463624,True,121.03286034583805,0.5941092287168503,34.57963130024366,0.015618503425001137
4.409940383460038,70.20429304922673,155.51188424335547,85.30759119412873,0.5414001760079217,5.971775105288906,True,120.9675621317198,0.5950615692216009,34.544322111635665,0.015685361691121252
4.4144433642870355,69.9918195125157,155.41194782831445,85.42012831579876,0.5418930313378616,6.007313178334001,True,120.90286287056523,0.5960075729438273,34.509084957749224,0.015752247894642343
