role,c0,t,I,q,I_cum,Iq_cum,It_cum,phase
near-inflection,3.4930896646937613,208.18413385706523,40.0,0.3554340324578089,541.3966474559967,291.7896320761539,833.1862795321506,threshold-control
near-inflection,3.4930896646937613,208.1935790055647,40.0,0.3554148084756136,541.5082135500722,291.8511505630407,833.3593641131129,threshold-control
near-inflection,3.4930896646937613,208.2030241540641,40.0,0.35539558461526133,541.6197796441473,291.91266388798,833.5324435321273,threshold-control
near-inflection,3.4930896646937613,208.21246930256353,40.0,0.3553763608767925,541.7313457382226,291.97417205131273,833.7055177895353,threshold-control
near-inflection,3.4930896646937613,208.22191445106296,40.0,0.35535713726024776,541.8429118322978,292.0356750533794,833.8785868856771,threshold-control
near-inflection,3.4930896646937613,208.23135959956238,40.0,0.35533791376566803,541.954477926373,292.0971728945206,834.0516508208935,threshold-control
near-inflection,3.4930896646937613,208.2408047480618,40.0,0.35531869039309383,542.0660440204481,292.15866557507684,834.2247095955249,threshold-control
near-inflection,3.4930896646937613,208.25024989656123,40.0,0.3552994671425659,542.1776101145233,292.2201530953886,834.397763209912,threshold-control
near-inflection,3.4930896646937613,208.25969504506065,40.0,0.35528024401412484,542.2891762085985,292.28163545579645,834.5708116643949,threshold-control
near-inflection,3.4930896646937613,208.26914019356008,40.0,0.35526102100781154,542.4007423026737,292.3431126566408,834.7438549593145,threshold-control
near-inflection,3.4930896646937613,208.2785853420595,40.0,0.3552417981236664,542.512308396749,292.4045846982621,834.916893095011,threshold-control
near-inflection,3.4930896646937613,208.28803049055892,40.0,0.3552225753617304,542.6238744908242,292.4660515810008,835.0899260718248,threshold-control
near-inflection,3.4930896646937613,208.29747563905835,40.0,0.35520335272204406,542.7354405848993,292.5275133051973,835.2629538900966,threshold-control
near-inflection,3.4930896646937613,208.3069207875578,40.0,0.3551841302046479,542.8470066789748,292.58896987119215,835.4359765501671,threshold-control
near-inflection,3.4930896646937613,208.31636593605722,40.0,0.3551649078095831,542.95857277305,292.65042127932526,835.6089940523754,threshold-control
near-inflection,3.4930896646937613,208.32581108455665,40.0,0.35514568553688974,543.0701388671253,292.7118675299373,835.7820063970626,threshold-control
near-inflection,3.4930896646937613,208.33525623305607,40.0,0.3551264633866089,543.1817049612004,292.7733086233685,835.955013584569,threshold-control
near-inflection,3.4930896646937613,208.3447013815555,40.0,0.35510724135878113,543.2932710552757,292.83474455995906,836.1280156152346,threshold-control
near-inflection,3.4930896646937613,208.35414653005492,40.0,0.35508801945344715,543.4048371493508,292.89617534004947,836.3010124894003,threshold-control
near-inflection,3.4930896646937613,208.36359167855434,40.0,0.3550687976706477,543.516403243426,292.95760096397976,836.4740042074058,threshold-control
near-inflection,3.4930896646937613,208.37303682705377,40.0,0.3550495760104232,543.6279693375012,293.0190214320902,836.6469907695914,threshold-control
near-inflection,3.4930896646937613,208.3824819755532,40.0,0.3550303544728146,543.7395354315764,293.0804367447211,836.8199721762976,threshold-control
near-inflection,3.4930896646937613,208.39192712405264,40.0,0.35501113305786236,543.8511015256519,293.14184690221265,836.9929484278646,threshold-control
near-inflection,3.4930896646937613,208.40137227255207,40.0,0.3549919117656073,543.9626676197271,293.2032519049048,837.1659195246319,threshold-control
near-inflection,3.4930896646937613,208.4108174210515,40.0,0.35497269059608993,544.0742337138023,293.26465175313774,837.33888546694,threshold-control
near-inflection,3.4930896646937613,208.4202625695509,40.0,0.35495346954935114,544.1857998078775,293.32604644725166,837.5118462551292,threshold-control
near-inflection,3.4930896646937613,208.42970771805034,40.0,0.35493424862543155,544.2973659019526,293.3874359875865,837.6848018895391,threshold-control
near-inflection,3.4930896646937613,208.43915286654976,40.0,0.3549150278243717,544.408931996028,293.4488203744826,837.8577523705105,threshold-control
near-inflection,3.4930896646937613,208.44859801504919,40.0,0.35489580714621227,544.520498090103,293.51019960827966,838.0306976983827,threshold-control
near-inflection,3.4930896646937613,208.4580431635486,40.0,0.35487658659099397,544.6320641841783,293.571573689318,838.2036378734963,threshold-control
near-inflection,3.4930896646937613,208.46748831204803,40.0,0.3548573661587575,544.7436302782535,293.63294261793743,838.3765728961909,threshold-control
near-inflection,3.4930896646937613,208.47693346054746,40.0,0.35483814584954343,544.8551963723287,293.694306394478,838.5495027668067,threshold-control
near-inflection,3.4930896646937613,208.48637860904688,40.0,0.35481892566339257,544.9667624664038,293.75566501927966,838.7224274856835,threshold-control
near-inflection,3.4930896646937613,208.4958237575463,40.0,0.35479970560034546,545.078328560479,293.8170184926823,838.8953470531612,threshold-control
near-inflection,3.4930896646937613,208.50526890604576,40.0,0.35478048566044273,545.1898946545546,293.878366815026,839.0682614695806,threshold-control
near-inflection,3.4930896646937613,208.51471405454518,40.0,0.35476126584372514,545.3014607486297,293.93970998665037,839.2411707352801,threshold-control
near-inflection,3.4930896646937613,208.5241592030446,40.0,0.3547420461502333,545.413026842705,294.0010480078954,839.4140748506003,threshold-control
near-inflection,3.4930896646937613,208.53360435154403,40.0,0.354722826580008,545.5245929367801,294.0623808791009,839.5869738158809,threshold-control
near-inflection,3.4930896646937613,208.54304950004345,40.0,0.3547036071330897,545.6361590308553,294.1237086006067,839.759867631462,threshold-control
near-inflection,3.4930896646937613,208.55249464854288,40.0,0.35468438780951905,545.7477251249305,294.1850311727526,839.932756297683,threshold-control
near-inflection,3.4930896646937613,208.5619397970423,40.0,0.35466516860933683,545.8592912190057,294.2463485958784,840.1056398148842,threshold-control
near-inflection,3.4930896646937613,208.57138494554172,40.0,0.35464594953258366,545.9708573130808,294.3076608703238,840.2785181834047,threshold-control
near-inflection,3.4930896646937613,208.58083009404115,40.0,0.35462673057930016,546.082423407156,294.3689679964286,840.4513914035847,threshold-control
near-inflection,3.4930896646937613,208.59027524254057,40.0,0.3546075117495271,546.1939895012313,294.4302699745324,840.6242594757638,threshold-control
near-inflection,3.4930896646937613,208.59972039104002,40.0,0.35458829304330475,546.3055555953068,294.49156680497515,840.797122400282,threshold-control
near-inflection,3.4930896646937613,208.60916553953945,40.0,0.3545690744606742,546.417121689382,294.55285848809615,840.9699801774781,threshold-control
near-inflection,3.4930896646937613,208.61861068803887,40.0,0.354549856001676,546.5286877834573,294.6141450242352,841.1428328076923,threshold-control
near-inflection,3.4930896646937613,208.6280558365383,40.0,0.3545306376663505,546.6402538775324,294.6754264137319,841.3156802912642,threshold-control
near-inflection,3.4930896646937613,208.63750098503772,40.0,0.35451141945473874,546.7518199716076,294.7367026569258,841.4885226285334,threshold-control
near-inflection,3.4930896646937613,208.64694613353714,40.0,0.3544922013668812,546.8633860656828,294.7979737541565,841.6613598198393,threshold-control
near-inflection,3.4930896646937613,208.65639128203657,40.0,0.3544729834028184,546.974952159758,294.85923970576357,841.8341918655216,threshold-control
near-inflection,3.4930896646937613,208.665836430536,40.0,0.35445376556259134,547.0865182538331,294.92050051208656,842.0070187659197,threshold-control
near-inflection,3.4930896646937613,208.6752815790354,40.0,0.3544345478462402,547.1980843479083,294.98175617346493,842.1798405213733,threshold-control
near-inflection,3.4930896646937613,208.68472672753484,40.0,0.3544153302538059,547.3096504419835,295.04300669023814,842.3526571322217,threshold-control
near-inflection,3.4930896646937613,208.69417187603426,40.0,0.354396112785329,547.4212165360588,295.10425206274573,842.5254685988045,threshold-control
near-inflection,3.4930896646937613,208.70361702453368,40.0,0.35437689544085016,547.532782630134,295.1654922913271,842.6982749214609,threshold-control
near-inflection,3.4930896646937613,208.71306217303314,40.0,0.35435767822041,547.6443487242095,295.2267273763218,842.8710761005312,threshold-control
near-inflection,3.4930896646937613,208.72250732153256,40.0,0.3543384611240491,547.7559148182846,295.2879573180689,843.0438721363536,threshold-control
near-inflection,3.4930896646937613,208.73195247003198,40.0,0.35431924415180827,547.8674809123598,295.3491821169079,843.2166630292678,threshold-control
near-inflection,3.4930896646937613,208.7413976185314,40.0,0.3543000273037279,547.979047006435,295.4104017731782,843.3894487796133,threshold-control
near-inflection,3.4930896646937613,208.75084276703083,40.0,0.35428081057984895,548.0906131005103,295.47161628721915,843.5622293877294,threshold-control
near-inflection,3.4930896646937613,208.76028791553026,40.0,0.35426159398021184,548.2021791945854,295.53282565936996,843.7350048539555,threshold-control
near-inflection,3.4930896646937613,208.76973306402968,40.0,0.3542423775048571,548.3137452886607,295.59402988997,843.9077751786306,threshold-control
near-inflection,3.4930896646937613,208.7791782125291,40.0,0.35422316115382546,548.4253113827358,295.65522897935847,844.0805403620943,threshold-control
near-inflection,3.4930896646937613,208.78862336102853,40.0,0.3542039449271577,548.536877476811,295.71642292787465,844.2533004046857,threshold-control
near-inflection,3.4930896646937613,208.79806850952798,40.0,0.35418472882489427,548.6484435708866,295.7776117358579,844.4260553067444,threshold-control
near-inflection,3.4930896646937613,208.8075136580274,40.0,0.35416551284707576,548.7600096649617,295.83879540364694,844.5988050686086,threshold-control
near-inflection,3.4930896646937613,208.81695880652683,40.0,0.3541462969937429,548.8715757590369,295.8999739315813,844.7715496906183,threshold-control
near-inflection,3.4930896646937613,208.82640395502625,40.0,0.3541270812649362,548.9831418531121,295.96114732000007,844.9442891731121,threshold-control
near-inflection,3.4930896646937613,208.83584910352567,40.0,0.3541078656606965,549.0947079471873,296.0223155692424,845.1170235164298,threshold-control
near-inflection,3.4930896646937613,208.8452942520251,40.0,0.3540886501810643,549.2062740412624,296.08347867964727,845.2897527209096,threshold-control
near-inflection,3.4930896646937613,208.85473940052452,40.0,0.3540694348260801,549.3178401353376,296.14463665155387,845.4624767868916,threshold-control
near-inflection,3.4930896646937613,208.86418454902395,40.0,0.35405021959578475,549.4294062294128,296.2057894853012,845.635195714714,threshold-control
near-inflection,3.4930896646937613,208.87362969752337,40.0,0.3540310044902186,549.5409723234881,296.2669371812283,845.8079095047163,threshold-control
near-inflection,3.4930896646937613,208.8830748460228,40.0,0.3540117895094227,549.6525384175633,296.3280797396742,845.9806181572374,threshold-control
near-inflection,3.4930896646937613,208.89251999452222,40.0,0.35399257465343703,549.7641045116385,296.3892171609779,846.1533216726164,threshold-control
near-inflection,3.4930896646937613,208.90196514302164,40.0,0.3539733599223027,549.8756706057136,296.4503494454783,846.326020051192,threshold-control
near-inflection,3.4930896646937613,208.9114102915211,40.0,0.3539541453160602,549.9872366997892,296.51147659351466,846.4987132933038,threshold-control
near-inflection,3.4930896646937613,208.92085544002052,40.0,0.35393493083475014,550.0988027938644,296.57259860542536,846.6714013992897,threshold-control
near-inflection,3.4930896646937613,208.93030058851994,40.0,0.353915716478413,550.2103688879396,296.6337154815496,846.8440843694891,threshold-control
near-inflection,3.4930896646937613,208.93974573701936,40.0,0.3538965022470897,550.3219349820147,296.69482722222625,847.016762204241,threshold-control
near-inflection,3.4930896646937613,208.9491908855188,40.0,0.35387728814082053,550.43350107609,296.7559338277941,847.189434903884,threshold-control
near-inflection,3.4930896646937613,208.9586360340182,40.0,0.3538580741596462,550.5450671701651,296.81703529859203,847.3621024687573,threshold-control
near-inflection,3.4930896646937613,208.96808118251764,40.0,0.35383886030360745,550.6566332642403,296.87813163495883,847.5347648991992,threshold-control
near-inflection,3.4930896646937613,208.97752633101706,40.0,0.3538196465727447,550.7681993583155,296.93922283723333,847.7074221955488,threshold-control
near-inflection,3.4930896646937613,208.98697147951648,40.0,0.3538004329670986,550.8797654523908,297.0003089057542,847.880074358145,threshold-control
near-inflection,3.4930896646937613,208.99641662801594,40.0,0.3537812194867098,550.9913315464662,297.06138984086044,848.0527213873266,threshold-control
near-inflection,3.4930896646937613,209.00586177651536,40.0,0.3537620061316189,551.1028976405414,297.12246564289046,848.2253632834319,threshold-control
near-inflection,3.4930896646937613,209.01530692501478,40.0,0.3537427929018665,551.2144637346166,297.183536312183,848.3980000467996,threshold-control
near-inflection,3.4930896646937613,209.0247520735142,40.0,0.35372357979749325,551.3260298286918,297.2446018490768,848.5706316777686,threshold-control
near-inflection,3.4930896646937613,209.03419722201363,40.0,0.35370436681853956,551.4375959227671,297.30566225391055,848.7432581766775,threshold-control
near-inflection,3.4930896646937613,209.04364237051306,40.0,0.3536851539650463,551.5491620168423,297.36671752702284,848.915879543865,threshold-control
near-inflection,3.4930896646937613,209.05308751901248,40.0,0.35366594123705397,551.6607281109174,297.42776766875227,849.0884957796696,threshold-control
near-inflection,3.4930896646937613,209.0625326675119,40.0,0.353646728634603,551.7722942049926,297.48881267943744,849.2611068844301,threshold-control
near-inflection,3.4930896646937613,209.07197781601133,40.0,0.35362751615773413,551.8838602990678,297.54985255941693,849.4337128584847,threshold-control
near-inflection,3.4930896646937613,209.08142296451075,40.0,0.353608303806488,551.995426393143,297.6108873090293,849.6063137021723,threshold-control
near-inflection,3.4930896646937613,209.09086811301017,40.0,0.3535890915809051,552.1069924872181,297.671916928613,849.7789094158312,threshold-control
near-inflection,3.4930896646937613,209.1003132615096,40.0,0.35356987948102603,552.2185585812933,297.7329414185065,849.9514999997999,threshold-control
near-inflection,3.4930896646937613,209.10975841000905,40.0,0.35355066750689146,552.3301246753689,297.79396077904863,850.1240854544176,threshold-control
near-inflection,3.4930896646937613,209.11920355850847,40.0,0.35353145565854194,552.441690769444,297.85497501057733,850.2966657800214,threshold-control
near-inflection,3.4930896646937613,209.1286487070079,40.0,0.3535122439360181,552.5532568635193,297.9159841134312,850.4692409769505,threshold-control
near-inflection,3.4930896646937613,209.13809385550732,40.0,0.35349303233936036,552.6648229575944,297.97698808794877,850.6418110455432,threshold-control
near-inflection,3.4930896646937613,209.14753900400675,40.0,0.35347382086860957,552.7763890516696,298.0379869344683,850.814375986138,threshold-control
near-inflection,3.4930896646937613,209.15698415250617,40.0,0.35345460952380614,552.8879551457449,298.0989806533282,850.9869357990731,threshold-control
near-inflection,3.4930896646937613,209.1664293010056,40.0,0.3534353983049907,552.9995212398201,298.1599692448668,851.1594904846868,threshold-control
near-inflection,3.4930896646937613,209.17587444950502,40.0,0.3534161872122038,553.1110873338952,298.2209527094225,851.3320400433178,threshold-control
near-inflection,3.4930896646937613,209.18531959800444,40.0,0.35339697624548605,553.2226534279704,298.28193104733344,851.5045844753039,threshold-control
near-inflection,3.4930896646937613,209.19476474650386,40.0,0.353377765404878,553.3342195220456,298.342904258938,851.6771237809836,threshold-control
near-inflection,3.4930896646937613,209.20420989500332,40.0,0.3533585546904202,553.4457856161212,298.4038723445746,851.8496579606957,threshold-control
near-inflection,3.4930896646937613,209.21365504350274,40.0,0.3533393441021534,553.5573517101964,298.4648353045811,852.0221870147774,threshold-control
near-inflection,3.4930896646937613,209.22310019200216,40.0,0.35332013364011816,553.6689178042716,298.5257931392959,852.1947109435673,threshold-control
near-inflection,3.4930896646937613,209.2325453405016,40.0,0.3533009233043547,553.7804838983467,298.5867458490571,852.3672297474038,threshold-control
near-inflection,3.4930896646937613,209.241990489001,40.0,0.3532817130949042,553.8920499924219,298.64769343420295,852.5397434266249,threshold-control
near-inflection,3.4930896646937613,209.25143563750044,40.0,0.3532625030118067,554.0036160864971,298.7086358950716,852.7122519815687,threshold-control
near-inflection,3.4930896646937613,209.26088078599986,40.0,0.35324329305510294,554.1151821805723,298.7695732320011,852.8847554125734,threshold-control
near-inflection,3.4930896646937613,209.27032593449928,40.0,0.35322408322483356,554.2267482746474,298.8305054453296,853.0572537199771,threshold-control
near-inflection,3.4930896646937613,209.2797710829987,40.0,0.353204873521039,554.3383143687226,298.8914325353951,853.2297469041177,threshold-control
near-inflection,3.4930896646937613,209.28921623149813,40.0,0.35318566394376016,554.4498804627979,298.95235450253574,853.4022349653336,threshold-control
near-inflection,3.4930896646937613,209.29866137999755,40.0,0.3531664544930373,554.5614465568731,299.0132713470895,853.5747179039627,threshold-control
near-inflection,3.4930896646937613,209.30810652849698,40.0,0.35314724516891105,554.6730126509483,299.07418306939445,853.7471957203427,threshold-control
near-inflection,3.4930896646937613,209.31755167699643,40.0,0.35312803597142195,554.7845787450239,299.1350896697886,853.9196684148125,threshold-control
near-inflection,3.4930896646937613,209.32699682549585,40.0,0.35310882690061063,554.896144839099,299.1959911486097,854.0921359877087,threshold-control
near-inflection,3.4930896646937613,209.33644197399528,40.0,0.3530896179565176,555.0077109331742,299.2568875061959,854.2645984393702,threshold-control
near-inflection,3.4930896646937613,209.3458871224947,40.0,0.3530704091391835,555.1192770272494,299.3177787428849,854.4370557701342,threshold-control
near-inflection,3.4930896646937613,209.35533227099413,40.0,0.3530512004486488,555.2308431213246,299.37866485901475,854.6095079803393,threshold-control
near-inflection,3.4930896646937613,209.36477741949355,40.0,0.35303199188495427,555.3424092153997,299.4395458549233,854.7819550703231,threshold-control
near-inflection,3.4930896646937613,209.37422256799297,40.0,0.35301278344814024,555.453975309475,299.5004217309484,854.9543970404233,threshold-control
near-inflection,3.4930896646937613,209.3836677164924,40.0,0.35299357513824736,555.5655414035501,299.56129248742786,855.126833890978,threshold-control
near-inflection,3.4930896646937613,209.39311286499182,40.0,0.35297436695531614,555.6771074976253,299.6221581246995,855.2992656223249,threshold-control
near-inflection,3.4930896646937613,209.40255801349127,40.0,0.3529551588993871,555.7886735917009,299.6830186431013,855.4716922348022,threshold-control
near-inflection,3.4930896646937613,209.4120031619907,40.0,0.3529359509705009,555.900239685776,299.7438740429706,855.6441137287467,threshold-control
near-inflection,3.4930896646937613,209.42144831049012,40.0,0.35291674316869814,556.0118057798512,299.8047243246454,855.8165301044967,threshold-control
near-inflection,3.4930896646937613,209.43089345898954,40.0,0.35289753549401937,556.1233718739264,299.86556948846334,855.9889413623897,threshold-control
near-inflection,3.4930896646937613,209.44033860748897,40.0,0.352878327946505,556.2349379680016,299.9264095347622,856.1613475027638,threshold-control
near-inflection,3.4930896646937613,209.4497837559884,40.0,0.3528591205261956,556.3465040620767,299.98724446387956,856.3337485259564,threshold-control
near-inflection,3.4930896646937613,209.45922890448782,40.0,0.3528399132331319,556.4580701561521,300.0480742761531,856.5061444323051,threshold-control
near-inflection,3.4930896646937613,209.46867405298724,40.0,0.3528207060673543,556.5696362502272,300.10889897192044,856.6785352221476,threshold-control
near-inflection,3.4930896646937613,209.47811920148666,40.0,0.35280149902890334,556.6812023443024,300.1697185515192,856.8509208958217,threshold-control
near-inflection,3.4930896646937613,209.4875643499861,40.0,0.35278229211781953,556.7927684383776,300.230533015287,857.0233014536647,threshold-control
near-inflection,3.4930896646937613,209.4970094984855,40.0,0.3527630853341436,556.9043345324528,300.29134236356134,857.1956768960141,threshold-control
near-inflection,3.4930896646937613,209.50645464698493,40.0,0.352743878677916,557.0159006265279,300.35214659667975,857.3680472232077,threshold-control
near-inflection,3.4930896646937613,209.5158997954844,40.0,0.35272467214917713,557.1274667206035,300.41294571497997,857.5404124355834,threshold-control
near-inflection,3.4930896646937613,209.5253449439838,40.0,0.3527054657479678,557.2390328146787,300.4737397187991,857.7127725334778,threshold-control
near-inflection,3.4930896646937613,209.53479009248323,40.0,0.3526862594743283,557.3505989087539,300.53452860847483,857.8851275172287,threshold-control
near-inflection,3.4930896646937613,209.54423524098266,40.0,0.3526670533282994,557.462165002829,300.59531238434454,858.0574773871735,threshold-control
near-inflection,3.4930896646937613,209.55368038948208,40.0,0.3526478473099215,557.5737310969043,300.6560910467457,858.2298221436499,threshold-control
near-inflection,3.4930896646937613,209.5631255379815,40.0,0.3526286414192352,557.6852971909794,300.71686459601574,858.4021617869953,threshold-control
near-inflection,3.4930896646937613,209.57257068648093,40.0,0.3526094356562809,557.7968632850547,300.77763303249196,858.5744963175466,threshold-control
near-inflection,3.4930896646937613,209.58201583498035,40.0,0.35259023002109935,557.9084293791299,300.8383963565118,858.7468257356417,threshold-control
near-inflection,3.4930896646937613,209.59146098347978,40.0,0.352571024513731,558.0199954732051,300.8991545684126,858.9191500416176,threshold-control
near-inflection,3.4930896646937613,209.60090613197923,40.0,0.3525518191342163,558.1315615672805,300.9599076685318,859.0914692358123,threshold-control
near-inflection,3.4930896646937613,209.61035128047865,40.0,0.3525326138825958,558.2431276613557,301.02065565720636,859.2637833185622,threshold-control
near-inflection,3.4930896646937613,209.61979642897808,40.0,0.35251340875891024,558.354693755431,301.08139853477377,859.4360922902048,threshold-control
near-inflection,3.4930896646937613,209.6292415774775,40.0,0.35249420376319995,558.4662598495062,301.14213630157116,859.6083961510773,threshold-control
near-inflection,3.4930896646937613,209.63868672597692,40.0,0.3524749988955055,558.5778259435814,301.20286895793583,859.7806949015171,threshold-control
near-inflection,3.4930896646937613,209.64813187447635,40.0,0.35245579415586736,558.6893920376566,301.263596504205,859.9529885418615,threshold-control
near-inflection,3.4930896646937613,209.65757702297577,40.0,0.3524365895443262,558.8009581317317,301.32431894071584,860.1252770724475,threshold-control
near-inflection,3.4930896646937613,209.6670221714752,40.0,0.35241738506092246,558.9125242258069,301.38503626780545,860.2975604936123,threshold-control
near-inflection,3.4930896646937613,209.67646731997462,40.0,0.3523981807056966,559.0240903198821,301.44574848581107,860.4698388056931,threshold-control
near-inflection,3.4930896646937613,209.68591246847404,40.0,0.3523789764786893,559.1356564139573,301.5064555950698,860.6421120090271,threshold-control
near-inflection,3.4930896646937613,209.69535761697347,40.0,0.3523597723799411,559.2472225080325,301.5671575959186,860.8143801039511,threshold-control
near-inflection,3.4930896646937613,209.7048027654729,40.0,0.35234056840949235,559.3587886021077,301.62785448869465,860.9866430908024,threshold-control
near-inflection,3.4930896646937613,209.71424791397234,40.0,0.3523213645673836,559.4703546961832,301.68854627373526,861.1589009699185,threshold-control
near-inflection,3.4930896646937613,209.72369306247177,40.0,0.3523021608536554,559.5819207902584,301.74923295137694,861.3311537416353,threshold-control
near-inflection,3.4930896646937613,209.7331382109712,40.0,0.35228295726834824,559.6934868843337,301.8099145219569,861.5034014062905,threshold-control
near-inflection,3.4930896646937613,209.74258335947061,40.0,0.3522637538115029,559.8050529784088,301.87059098581216,861.675643964221,threshold-control
near-inflection,3.4930896646937613,209.75202850797004,40.0,0.3522445504831595,559.916619072484,301.9312623432797,861.8478814157637,threshold-control
near-inflection,3.4930896646937613,209.76147365646946,40.0,0.35222534728335886,560.0281851665592,301.9919285946964,862.0201137612555,threshold-control
near-inflection,3.4930896646937613,209.7709188049689,40.0,0.35220614421214125,560.1397512606344,302.0525897403992,862.1923410010336,threshold-control
near-inflection,3.4930896646937613,209.7803639534683,40.0,0.3521869412695474,560.2513173547095,302.113245780725,862.3645631354345,threshold-control
near-inflection,3.4930896646937613,209.78980910196773,40.0,0.3521677384556178,560.3628834487847,302.1738967160107,862.5367801647953,threshold-control
near-inflection,3.4930896646937613,209.7992542504672,40.0,0.35214853577039273,560.4744495428603,302.2345425465932,862.7089920894534,threshold-control
near-inflection,3.4930896646937613,209.8086993989666,40.0,0.35212933321391304,560.5860156369355,302.29518327280914,862.8811989097446,threshold-control
near-inflection,3.4930896646937613,209.81814454746603,40.0,0.352110130786219,560.6975817310107,302.35581889499537,863.053400626006,threshold-control
near-inflection,3.4930896646937613,209.82758969596546,40.0,0.35209092848735113,560.8091478250859,302.41644941348875,863.2255972385747,threshold-control
near-inflection,3.4930896646937613,209.83703484446488,40.0,0.35207172631734995,560.920713919161,302.47707482862603,863.397788747787,threshold-control
near-inflection,3.4930896646937613,209.8464799929643,40.0,0.3520525242762562,561.0322800132362,302.5376951407439,863.5699751539802,threshold-control
near-inflection,3.4930896646937613,209.85592514146373,40.0,0.3520333223641101,561.1438461073114,302.5983103501791,863.7421564574904,threshold-control
near-inflection,3.4930896646937613,209.86537028996315,40.0,0.35201412058095227,561.2554122013867,302.65892045726827,863.9143326586549,threshold-control
near-inflection,3.4930896646937613,209.87481543846258,40.0,0.3519949189268231,561.3669782954618,302.71952546234814,864.08650375781,threshold-control
near-inflection,3.4930896646937613,209.884260586962,40.0,0.35197571740176337,561.4785443895371,302.7801253657554,864.2586697552924,threshold-control
near-inflection,3.4930896646937613,209.89370573546142,40.0,0.35195651600581324,561.5901104836122,302.8407201678266,864.4308306514388,threshold-control
near-inflection,3.4930896646937613,209.90315088396085,40.0,0.35193731473901335,561.7016765776874,302.9013098688984,864.6029864465858,threshold-control
near-inflection,3.4930896646937613,209.9125960324603,40.0,0.35191811360140424,561.813242671763,302.9618944693075,864.7751371410704,threshold-control
near-inflection,3.4930896646937613,209.92204118095972,40.0,0.3518989125930263,561.9248087658382,303.0224739693901,864.9472827352282,threshold-control
near-inflection,3.4930896646937613,209.93148632945915,40.0,0.3518797117139203,562.0363748599133,303.083048369483,865.1194232293963,threshold-control
near-inflection,3.4930896646937613,209.94093147795857,40.0,0.3518605109641265,562.1479409539885,303.14361766992255,865.2915586239111,threshold-control
near-inflection,3.4930896646937613,209.950376626458,40.0,0.3518413103436854,562.2595070480637,303.2041818710454,865.4636889191091,threshold-control
near-inflection,3.4930896646937613,209.95982177495742,40.0,0.3518221098526375,562.3710731421389,303.264740973188,865.635814115327,threshold-control
near-inflection,3.4930896646937613,209.96926692345684,40.0,0.35180290949102333,562.482639236214,303.3252949766868,865.8079342129009,threshold-control
near-inflection,3.4930896646937613,209.97871207195627,40.0,0.35178370925888336,562.5942053302894,303.3858438818781,865.9800492121675,threshold-control
near-inflection,3.4930896646937613,209.9881572204557,40.0,0.3517645091562581,562.7057714243645,303.44638768909846,866.152159113463,threshold-control
near-inflection,3.4930896646937613,209.9976023689551,40.0,0.35174530918318814,562.8173375184397,303.5069263986842,866.3242639171239,threshold-control
near-inflection,3.4930896646937613,210.00704751745457,40.0,0.3517261093397136,562.9289036125152,303.5674600109718,866.4963636234869,threshold-control
near-inflection,3.4930896646937613,210.016492665954,40.0,0.3517069096258755,563.0404697065903,303.6279885262973,866.6684582328876,threshold-control
near-inflection,3.4930896646937613,210.0259378144534,40.0,0.35168771004171395,563.1520358006655,303.68851194499723,866.8405477456628,threshold-control
near-inflection,3.4930896646937613,210.03538296295284,40.0,0.35166851058726945,563.2636018947408,303.7490302674078,867.0126321621485,threshold-control
near-inflection,3.4930896646937613,210.04482811145226,40.0,0.3516493112625827,563.375167988816,303.80954349386536,867.1847114826813,threshold-control
near-inflection,3.4930896646937613,210.05427325995169,40.0,0.351630112067694,563.4867340828911,303.8700516247061,867.3567857075973,threshold-control
near-inflection,3.4930896646937613,210.0637184084511,40.0,0.3516109130026437,563.5983001769664,303.93055466026624,867.5288548372325,threshold-control
near-inflection,3.4930896646937613,210.07316355695053,40.0,0.3515917140674727,563.7098662710415,303.991052600882,867.7009188719236,threshold-control
near-inflection,3.4930896646937613,210.08260870544996,40.0,0.3515725152622212,563.8214323651167,304.0515454468896,867.8729778120063,threshold-control
near-inflection,3.4930896646937613,210.09205385394938,40.0,0.3515533165869297,563.9329984591919,304.1120331986251,868.0450316578169,threshold-control
near-inflection,3.4930896646937613,210.1014990024488,40.0,0.3515341180416386,564.0445645532672,304.17251585642475,868.2170804096918,threshold-control
near-inflection,3.4930896646937613,210.11094415094823,40.0,0.3515149196263887,564.1561306473423,304.2329934206246,868.389124067967,threshold-control
near-inflection,3.4930896646937613,210.12038929944768,40.0,0.35149572134121987,564.2676967414178,304.29346589156097,868.5611626329788,threshold-control
near-inflection,3.4930896646937613,210.1298344479471,40.0,0.3514765231861732,564.379262835493,304.35393326956955,868.7331961050626,threshold-control
near-inflection,3.4930896646937613,210.13927959644653,40.0,0.3514573251612888,564.4908289295682,304.4143955549865,868.9052244845548,threshold-control
near-inflection,3.4930896646937613,210.14872474494595,40.0,0.3514381272666073,564.6023950236435,304.474852748148,869.0772477717915,threshold-control
near-inflection,3.4930896646937613,210.15816989344538,40.0,0.35141892950216913,564.7139611177187,304.5353048493899,869.2492659671085,threshold-control
near-inflection,3.4930896646937613,210.1676150419448,40.0,0.3513997318680149,564.8255272117938,304.5957518590482,869.4212790708419,threshold-control
near-inflection,3.4930896646937613,210.17706019044422,40.0,0.3513805343641848,564.937093305869,304.656193777459,869.5932870833279,threshold-control
