p,K,h,i_pk,K_over_ipk,regime,s1,s_switch,n_roots_D,tau_transversality,M_q1_arc_margin,G4b_min_relD,G1_reachable_frac,G1_gap,q1_arc_rel_len,J_star,J_fillbox,saving_pct
0.5031313131313131,0.10484848484848486,0.2981329050391488,0.3440582482463906,0.30474050653597373,III_boundary_then_q1,0.8495311013575619,0.47143592742447726,1.0,0.6064131732805201,0.006111792906483701,0.03763978066124261,0.746,0.6467765671179884,0.07963286334939854,2.580806884227369,2.6181781088093063,1.427375183384028
0.5111111111111111,0.10484848484848486,0.29347826086956524,0.3496811181504058,0.299840281348526,III_boundary_then_q1,0.8506189097644499,0.4650334113548896,1.0,0.6017898773575452,0.006009269324774311,0.037908963916461216,0.74,0.650025810033961,0.0779155547517746,2.6708276087255634,2.7084960415175177,1.3907508895914582
0.519090909090909,0.10484848484848486,0.28896672504378285,0.3552015569460278,0.29518025131972153,III_boundary_then_q1,0.8516553831601053,0.45881789894616765,1.0,0.5972507682328951,0.005909212325076696,0.037209405648804345,0.734,0.6523045354716933,0.07627054023881003,2.761344721659747,2.7993055465713814,1.3560800805803197
0.527070707070707,0.10484848484848486,0.2845917976236106,0.3606221000899842,0.29074337047652526,III_boundary_then_q1,0.8526441169731329,0.4527811349175216,1.0,0.5927932801743023,0.005811536716753997,0.03745092173989399,0.726,0.6552194544393851,0.07469329199021107,2.852349839127195,2.890598347027732,1.3232038252518266
0.535050505050505,0.10484848484848486,0.2803473664338305,0.3659452257948792,0.28651414872469155,III_boundary_then_q1,0.8535883745152768,0.4469153472395455,1.0,0.5884149589596953,0.005716161233127511,0.03768113969984494,0.718,0.6572051321983459,0.07317965524597074,2.9438346720786823,2.982366257486946,1.2919803297644494
0.543030303030303,0.10484848484848486,0.2762276785714286,0.37117335374956545,0.2824784801745958,III_boundary_then_q1,0.8544911248983784,0.4412132121151717,1.0,0.5841134552691265,0.005623008304026961,0.03790067326679078,0.712,0.6598244388330439,0.07172581051133788,3.035791042916294,3.07460120082443,1.262282662796367
0.551010101010101,0.10484848484848486,0.2722273143904675,0.37630884434506845,0.27862349350561816,III_boundary_then_q1,0.8553550758175115,0.4356678219710728,1.0,0.5798865194802397,0.0055320038442413805,0.03811009147496871,0.708,0.6623040381863774,0.07032824027535908,3.1282108983344563,3.167295221158643,1.2339968362623681
0.5589898989898989,0.10484848484848486,0.26834116371521505,0.38135399832200817,0.2749374211620374,III_boundary_then_q1,0.856182702001324,0.4302726561612633,1.0,0.5757319950279716,0.005443077056590422,0.03830992279205191,0.698,0.6639072221328238,0.06898369962560558,3.22108631909473,3.260440493746657,1.207020178022146
0.5669696969696969,0.10484848484848486,0.26456440406199894,0.38631105676820443,0.27140948469252946,III_boundary_then_q1,0.8569762699896029,0.425021554118023,1.0,0.5716478147190046,0.005356160248415516,0.03850065878930902,0.694,0.6661390419068975,0.0676891902364562,3.3144095272949756,3.3540293323680794,1.1812599457837965
0.5749494949494949,0.10484848484848486,0.2608924806746311,0.39118220140594323,0.2680297939723489,III_boundary_then_q1,0.8577378597846177,0.4199086907144298,1.0,0.5676319948586643,0.005271188660430197,0.038682757406718976,0.688,0.6682529920440509,0.06644193728695563,3.4081728915893263,3.448054194654382,1.1566321413069633
0.5829292929292929,0.10484848484848486,0.2573210881996188,0.395969555117538,0.2647892583998334,III_boundary_then_q1,0.858469383830996,0.41492855362844683,1.0,0.5636826309702501,0.005188100306952536,0.03885664586625999,0.68,0.6702554263573828,0.0652393689298917,3.5023689307323487,3.5425076857370237,1.1330604917607705
0.5909090909090908,0.10484848484848486,0.2538461538461539,0.4006751826655783,0.26167950845110405,III_boundary_then_q1,0.8591726037042042,0.41007592252101643,1.0,0.5597978947364225,0.005106835826634098,0.03902272327819871,0.674,0.6721522416020757,0.06407909798860385,3.5969903157532217,3.637382560520757,1.1104755712512255
0.5988888888888888,0.10484848484848486,0.25046382189239336,0.40530109157086464,0.25869282621991824,III_boundary_then_q1,0.8598491448266532,0.4053458498604613,1.0,0.5559760286009067,0.005027338342878244,0.039181362978231056,0.668,0.6739489182208657,0.0629589056041111,3.6920298710114974,3.7326717248337973,1.0888140404071975
0.6068686868686869,0.10484848484848486,0.24717043941411448,0.4098492331166446,0.2558220837725579,III_boundary_then_q1,0.8605005094802904,0.4007336432430175,1.0,0.5522153431044858,0.004949553333212911,0.03933291462896514,0.662,0.6756505567830594,0.06187672659399126,3.787480574341806,3.8283682356625213,1.068017985830962
0.6148484848484849,0.10484848484848486,0.24396254312469196,0.41432150345254154,0.25306068831760437,III_boundary_then_q1,0.8611280883431403,0.3962348490747841,1.0,0.5485142133062291,0.004873436483449804,0.03947770611314416,0.656,0.6772619106410427,0.06083063631723449,3.8833355564584835,3.924465300641983,1.0480343443671487
0.6228282828282828,0.10484848484848486,0.2408368472267272,0.41871974477564794,0.25040253333327567,III_boundary_then_q1,0.8617331707429541,0.3918452374940894,1.0,0.5448710750113237,0.0047989625745998455,0.03862725842624523,0.65,0.6787874152563771,0.05981883886712186,3.9795880997619766,4.020956276944192,1.0288143996843957
0.6308080808080808,0.10484848484848486,0.23779023218574857,0.42304574656973193,0.24784195491539437,III_boundary_then_q1,0.862316953792561,0.3875607884254223,1.0,0.5412844232001554,0.00472604870242292,0.03875938001086246,0.644,0.6802312145866491,0.058839656437834446,4.076231636664145,4.117834669681673,1.0103133407428364
0.6387878787878788,0.10484848484848486,0.23481973434535103,0.4273012468864633,0.24537369271085646,III_boundary_then_q1,0.8628805505476607,0.38337767866688366,1.0,0.5377528073529765,0.004654648691161852,0.038885747611899904,0.638,0.6815971848724336,0.057891519730670714,4.173259747529966,4.215094129923787,0.9924898734011809
0.6467676767676768,0.10484848484848486,0.23192253631110415,0.4314879336551111,0.2429928548877809,III_boundary_then_q1,0.8634249973077719,0.37929226992270393,1.0,0.5342748300123092,0.004584718174646117,0.039006610877257146,0.632,0.6828889561195433,0.05697295928300055,4.270666158316366,4.312728452406964,0.9753058778167061
0.6547474747474747,0.10484848484848486,0.22909595803764268,0.43560744600931517,0.2406948866669344,III_boundary_then_q1,0.8639512601642105,0.3753010977009359,1.0,0.53084914443772,0.004516214507351564,0.039122205175376366,0.628,0.6847752188853037,0.05608259761787562,4.368444737975406,4.410731573006044,0.9587261054251285
0.6627272727272727,0.10484848484848486,0.22633744855967078,0.43966137562139224,0.23847554200160978,III_boundary_then_q1,0.8644602408847315,0.3714008610040823,1.0,0.52747445048541,0.00444909668072827,0.03923275262130495,0.624,0.6859235126230914,0.05521914212494446,4.466589495677539,4.5090975660227635,0.942717910242928
0.6707070707070707,0.10484848484848486,0.22364457831325302,0.4436512680362102,0.23633085804665677,III_boundary_then_q1,0.8649527822124068,0.36758841274721665,1.0,0.5241494956793178,0.004383325244428543,0.03933846301353417,0.616,0.6870073841978424,0.05438137859426491,4.565094577901291,4.607820641337821,0.9272510100160013
0.6786868686868687,0.10484848484848486,0.22101503199880934,0.4475786239980168,0.23425713210322896,III_boundary_then_q1,0.8654296726460569,0.36386075084428837,1.0,0.5208730696496865,0.004318862232106527,0.039439534691042215,0.614,0.688680221603442,0.0535681653340992,4.663954265427927,4.706895141465216,0.9122972733979701
0.6866666666666666,0.10484848484848486,0.21844660194174756,0.4514449007647612,0.23225090076522822,III_boundary_then_q1,0.865891650760801,0.3602150099087488,1.0,0.5176440042120402,0.0042556710914730626,0.03953615531817651,0.606,0.6896389524892048,0.05277842781194484,4.763162970272861,4.806315538540756,0.8978305298906069
0.6946464646464646,0.10484848484848486,0.21593718191071687,0.45525151340542985,0.23030892102737668,III_boundary_then_q1,0.8663394091198167,0.3566484535195852,1.0,0.5144611711611112,0.0041937166183189396,0.03962850260483843,0.602,0.691182957927105,0.05201115376522891,4.862715232580285,4.906076431271492,0.8838263997442208
0.7026262626262626,0.10484848484848486,0.2134847613571018,0.458999836076761,0.228428153144156,III_boundary_then_q1,0.8667735978219675,0.3531584670082064,1.0,0.5113234796557399,0.004132964894248993,0.0397167449679417,0.596,0.6920271374569784,0.05126538873421665,4.962605717502808,5.006172541867711,0.8702621413973238
0.7106060606060606,0.10484848484848486,0.21108742004264391,0.4626912032764166,0.22660574505421766,III_boundary_then_q1,0.8671948277244548,0.349742550725646,1.0,0.5082298754831455,0.00407338322788102,0.039801042139996,0.592,0.6934528854847518,0.050540231975145164,5.0628292120839955,5.106598712975747,0.8571165143745109
0.7185858585858586,0.10484848484848486,0.20874332302502108,0.4663269110703012,0.22483901820686134,III_boundary_then_q1,0.8676036733748702,0.34639831375308916,1.0,0.5051793397916967,0.004014940099277217,0.03988154572961832,0.588,0.6941919224171541,0.04983483271627579,5.163380622158555,5.207349904626313,0.8443696558338635
0.7265656565656565,0.10484848484848486,0.20645071597386347,0.46990821829223883,0.22312545464629208,III_boundary_then_q1,0.8680006756829233,0.3431234680219648,1.0,0.5021708863994161,0.003957605107413053,0.03995839973847604,0.582,0.6955088349444466,0.04914838672369394,5.264254969282058,5.308421191210448,0.8320029691976848
0.7345454545454545,0.10484848484848486,0.20420792079207922,0.47343634771465687,0.2214626852260142,III_boundary_then_q1,0.8683863443585453,0.33991582281276367,1.0,0.4992035610726561,0.003901348920477024,0.0400317410386971,0.576,0.696151118828348,0.04848013314731847,5.365447387699988,5.409807758492817,0.8199990234992658
0.7425252525252525,0.10484848484848486,0.20201333151952117,0.47691248718930446,0.21984847884024172,III_boundary_then_q1,0.8687611601399685,0.33677327960435066,1.0,0.49627644052821335,0.003846143228828813,0.040101699814141405,0.572,0.6973676197084216,0.047829351620740396,5.466953121363783,5.5115049006703805,0.8083414622597596
0.7505050505050505,0.10484848484848486,0.19986541049798118,0.48033779075734423,0.2182807325719078,III_boundary_then_q1,0.8691255768326871,0.3336938272479476,1.0,0.4933886304136742,0.003791960700451486,0.04016839996886829,0.57,0.6985350320044015,0.047195359591339886,5.568767521000088,5.613508017482389,0.7970149208474316
0.7584848484848484,0.10484848484848486,0.19776268477826608,0.48371337972842854,0.216757462667975,III_boundary_then_q1,0.8694800231778512,0.3306755374421042,1.0,0.4905392642004131,0.003738774938735257,0.04023195950554286,0.564,0.6996552498046953,0.046577509859580084,5.670886041237933,5.715812611376848,0.7860049514130746
0.7664646464646464,0.10484848484848486,0.19570374275171323,0.48704034372859306,0.21527679626251348,III_boundary_then_q1,0.8698249045665767,0.32771656048692843,1.0,0.4877275030939227,0.0036865745784427245,0.04029249087654138,0.558,0.7001224481985872,0.045975188308568504,5.773304237797677,5.818414284737048,0.7752979545939892
0.7744444444444444,0.10484848484848486,0.19368723098995697,0.490319741716987,0.2138369637765952,III_boundary_then_q1,0.8701606046148633,0.3248151212976421,1.0,0.4849525329874676,0.0036353309929937744,0.04035010130981829,0.554,0.7011568044281392,0.04538781180690688,5.876017764744053,5.921308737170939,0.7648811172870059
0.7824242424242424,0.10484848484848486,0.19171185127807902,0.49355260297162046,0.21243629193160937,III_boundary_then_q1,0.8704874866122176,0.3219695156591147,1.0,0.48221356605399585,0.0035850092701577877,0.04040489311192272,0.55,0.7021489922945917,0.04481482626956097,5.979022371805765,6.024491762865357,0.754742355859169
0.7904040404040403,0.10484848484848486,0.18977635782747604,0.49673992804443345,0.21107319731927437,III_boundary_then_q1,0.8708058948556876,0.31917810670452573,1.0,0.4795098371007691,0.003535586409690054,0.040456963949750104,0.546,0.7031005529835876,0.04425570486300415,6.082313901762291,6.12795924800644,0.7448702642563872
0.7983838383838383,0.10484848484848486,0.18787955465587045,0.4998826896861029,0.20974618047751079,III_boundary_then_q1,0.8711161558797886,0.31643932160261945,1.0,0.4768406041682699,0.0034870401645664497,0.040506407113072844,0.542,0.7040129518836769,0.043709946342239556,6.185888287898948,6.231707168266831,0.7352540665133078
0.8063636363636364,0.10484848484848486,0.18602029312288612,0.5029818337410856,0.2084538204265575,III_boundary_then_q1,0.8714185795917118,0.3137516484392482,1.0,0.47420514732081087,0.00343934901018317,0.04055331175913459,0.538,0.704295241671235,0.04317707350850733,6.289741551530375,6.335731586360117,0.7258835732364544
0.8143434343434344,0.10484848484848486,0.18419746961051847,0.5060382800134691,0.20719476962433384,III_boundary_then_q1,0.871713460320249,0.3111136332800123,1.0,0.47160276834829873,0.0033924921150690064,0.04059776314088481,0.532,0.7051362425078398,0.04265663177756393,6.39386979959212,6.440028649662177,0.7167491416746803
0.8223232323232323,0.10484848484848486,0.18241002333865616,0.5090529231042551,0.20596774930415568,III_boundary_then_q1,0.8720010777860183,0.30852387740181164,1.0,0.46903278806955867,0.003346449313024224,0.040639842820096674,0.528,0.7059419932867931,0.04214818784937016,6.498269222300053,6.544594587899417,0.7078416390377713
0.8303030303030303,0.10484848484848486,0.18065693430656934,0.5120266332207436,0.2047715451615636,III_boundary_then_q1,0.8722816979998147,0.30598103468206517,1.0,0.4664945484293421,0.0033012010766069275,0.04067962886643702,0.524,0.7067137023787479,0.04165132847089166,6.602936090876597,6.649425710902534,0.6991524087518137
0.8382828282828283,0.10484848484848486,0.1789372213519701,0.5149602569587182,0.2036050033602691,III_boundary_then_q1,0.8725555740952471,0.303483809135192,1.0,0.4639874093812227,0.0032567284918929213,0.04071719604383295,0.52,0.7074525223403586,0.04116565928447958,6.707866755343252,6.75451840642567,0.690673239383545
0.8462626262626263,0.10484848484848486,0.17724994031988542,0.5178546180581561,0.20246702683012505,III_boundary_then_q1,0.8728229471012181,0.30103095258673607,1.0,0.46151074866785585,0.0032130132344277084,0.04075261598470341,0.518,0.7081595531353516,0.040690803754986536,6.813057642377732,6.859869138029232,0.6823963359882499
0.8542424242424242,0.10484848484848486,0.17559418233416105,0.520710518133203,0.2013565718326119,III_boundary_then_q1,0.8730840466592753,0.2986212624762198,1.0,0.45906396279567363,0.0031700375463187117,0.04078595735332471,0.512,0.7088358451336527,0.04022640216939749,6.9185052532349935,6.965474443025636,0.674314293661241
0.8622222222222222,0.10484848484848486,0.17396907216494845,0.5235287373771599,0.20027264477164708,III_boundary_then_q1,0.8733390916903823,0.29625357978047817,1.0,0.45664646348791454,0.0031277842143904943,0.04081728599896522,0.508,0.7094824019062759,0.03977211070330878,7.024206161730459,7.071330930486335,0.6664200730969747
0.8702020202020202,0.10484848484848486,0.17237376668601276,0.5263100352432366,0.19921429922959505,III_boundary_then_q1,0.8735882910152379,0.2939267870498111,1.0,0.454257680461085,0.0030862365493593306,0.0398732088405628,0.504,0.7101001828320975,0.03932760054908817,7.130157012284073,7.177435279308936,0.658706977980791
0.8781818181818182,0.10484848484848486,0.17080745341614906,0.52905515110182,0.19818063321021537,III_boundary_then_q1,0.8738318439318851,0.2916398065498572,1.0,0.4518970576146112,0.0030453783659564297,0.0399028036505423,0.502,0.7106901055311735,0.038892557101004074,7.236354518023978,7.283784236342906,0.6511686340497904
0.8861616161616162,0.10484848484848486,0.169269349139405,0.5317648048750081,0.19717078657195,III_boundary_then_q1,0.8740699407540116,0.28939159850258456,1.0,0.4495640546496938,0.0030051939639655608,0.03993060545010185,0.498,0.7089526134737683,0.03846667919301516,7.342795458947652,7.390374614572213,0.6437989696861279
0.8941414141414141,0.10484848484848486,0.16775869859918663,0.5344396976491472,0.19618393863645311,III_boundary_then_q1,0.8743027633130382,0.287181159420282,1.0,0.4472581457335614,0.002965668110111845,0.03995666879762995,0.494,0.7037387615197588,0.03804967838529085,7.449476680139637,7.497203291353743,0.6365921979086165
0.9021212121212121,0.10484848484848486,0.1662747732616728,0.5370805122660987,0.1952193059586144,III_boundary_then_q1,0.8745304854268137,0.2850075205268434,1.0,0.4449788190492085,0.002926786020762887,0.03998104613003849,0.49,0.6984827366987596,0.03764127829584948,7.556395090043881,7.604267206709425,0.6295427996441932
0.9101010101010101,0.10484848484848486,0.16481687014428412,0.5396879138939576,0.19427614024553894,III_boundary_then_q1,0.8747532733374836,0.28286974626104133,1.0,0.44272557665606654,0.0028885333454031987,0.040003787865383535,0.486,0.6931858966768545,0.03724121397401933,7.66354765878922,7.711563361671001,0.6226455081784646
0.918080808080808,0.10484848484848486,0.16338431070524811,0.5422625505779208,0.1933537264130479,III_boundary_then_q1,0.8749712861208834,0.2807669328568555,1.0,0.4404979334462663,0.002850896150836726,0.040024942499478695,0.484,0.6912929157484162,0.03684923131268574,7.770931416566419,7.819088816675741,0.6158952946872434
0.926060606060606,0.10484848484848486,0.1619764397905759,0.5448050537719933,0.19245138076924864,III_boundary_then_q1,0.8751846760695945,0.2786982069962657,1.0,0.4382954169397272,0.002813860906078067,0.04004455669705194,0.482,0.6859202647386009,0.036465086496561876,7.878543452055178,7.926840690011357,0.6092873547596152
0.934040404040404,0.10484848484848486,0.16059262463501675,0.5473160388522011,0.19156844931562192,III_boundary_then_q1,0.8753935890516267,0.27666272453019924,1.0,0.4361175664503416,0.002777414467904335,0.040062675377634874,0.478,0.6839577738798496,0.036088545483903244,7.986380910899815,8.034816156308946,0.6028170958348487
0.942020202020202,0.10484848484848486,0.1592322539137894,0.549796105611969,0.19070430615687925,III_boundary_then_q1,0.8755981648465221,0.27465966926365804,1.0,0.4339639345207269,0.0027415440670278545,0.040079341796734023,0.476,0.6785139058156778,0.035719383519345234,8.094440994231586,8.143012445082197,0.5964801254840855
0.95,0.10484848484848486,0.15789473684210525,0.5522458387402901,0.1898583520115811,III_boundary_then_q1,0.8757985374605239,0.2726882518012719,1.0,0.4318340836824753,0.0027062393004064983,0.04009459762234211,0.472,0.6764861343349646,0.03535738467567631,8.20272095723683,8.251426839311648,0.5902722404660098
0.16,0.1088888888888889,0.9375,0.01141732629618468,9.537161859451825,I_no_control,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.16797979797979798,0.1088888888888889,0.8929645219482862,0.014918961652194904,7.298690849095987,I_no_control,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.17595959595959595,0.1088888888888889,0.8524684270952928,0.020028918525609757,5.436583545420055,I_no_control,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.18393939393939393,0.1088888888888889,0.8154859967051071,0.02637439397781427,4.128583541312249,I_no_control,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.19191919191919193,0.1088888888888889,0.7815789473684209,0.03366456030243051,3.2345258013373592,I_no_control,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1998989898989899,0.1088888888888889,0.7503789792824658,0.04167107660903868,2.6130567710187336,I_no_control,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.20787878787878789,0.1088888888888889,0.7215743440233235,0.050213677834798465,2.168510525102944,I_no_control,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.21585858585858586,0.1088888888888889,0.6948993916705661,0.05914939900803157,1.8409128531314998,I_no_control,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.22383838383838384,0.1088888888888889,0.6701263537906137,0.06836443535484821,1.5927709828026366,I_no_control,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.2318181818181818,0.1088888888888889,0.6470588235294118,0.0777679359148361,1.400177175952483,I_no_control,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.2397979797979798,0.1088888888888889,0.6255265374894693,0.08728723070860228,1.2474778728219835,I_no_control,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.24777777777777776,0.1088888888888889,0.6053811659192825,0.09686413131073823,1.124140457519569,I_no_control,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.25575757575757574,0.1088888888888889,0.5864928909952607,0.10645204252841955,1.0228914946354248,I_no_control,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.2637373737373737,0.1088888888888889,0.5687476062811184,0.11601369219107288,0.9385865308859446,II_direct_q1,0.663583425250444,0.7682182368494799,1.0,0.27693032166614995,0.00032784367069427467,0.008128660630619835,0.998,0.5264819036459266,0.037651824727525526,0.06401240113426582,0.08223908725416756,22.163045248265554
0.2717171717171717,0.1088888888888889,0.5520446096654276,0.1255193356967318,0.8675068927386308,II_direct_q1,0.698855657223491,0.7643753651700214,1.0,0.6191382121464678,0.0016400712508928706,0.01896863306807372,0.998,0.5151772048463991,0.08233300708573353,0.14725147905306213,0.1726172660791303,14.69481448885891
0.27969696969696967,0.1088888888888889,0.5362946912242688,0.1349453278874031,0.8069111438948415,II_direct_q1,0.7212746660284348,0.7609439770242503,1.0,0.9345701521368285,0.003716820870975851,0.02651731862067585,0.998,0.504856384871999,0.12140785963091469,0.22799403239603103,0.2553933594627942,10.72828484045009
0.28767676767676764,0.1088888888888889,0.5214185393258427,0.1442729810812065,0.7547420734835923,II_direct_q1,0.7377907690339058,0.7578498502012692,1.0,1.2285016509100453,0.006358616582648917,0.02721364106792481,1.0,0.49543178356807355,0.15580550376189808,0.3066887700632656,0.334570481739595,8.333583862915463
0.2956565656565656,0.1088888888888889,0.5073454048513837,0.1534876474518781,0.7094309587553491,II_direct_q1,0.7507901476580352,0.7550339877570629,1.0,1.5046774123987734,0.009412678728312253,0.02810237023801411,0.994,0.48084896980965086,0.18626585209365473,0.38369612281037874,0.4118286116377813,6.831115671036992
0.3036363636363636,0.1088888888888889,0.49401197604790426,0.16257797834810767,0.6697640725716179,III_boundary_then_q1,0.7614290264501404,0.7420768133299431,1.0,0.7461416265049048,0.010247187635767352,0.027958388860295006,0.982,0.4850511067955916,0.18801344107726156,0.4594449374251579,0.4880541519648604,5.86189348549223
0.31161616161616157,0.1088888888888889,0.48136142625607786,0.1715353239432601,0.6347898869209401,III_boundary_then_q1,0.7703681006837195,0.7253642250728565,1.0,0.7383436585217547,0.01003220033785247,0.028663866325457577,0.974,0.49773859355223643,0.17906167972513068,0.5346740836582909,0.5637720812170154,5.1613051671360815
0.31959595959595954,0.1088888888888889,0.46934260429835656,0.18035324476330394,0.6037534230770006,III_boundary_then_q1,0.778024379566089,0.709449673008218,1.0,0.7307558595950581,0.009824399871286802,0.029473621927863316,0.962,0.5094075094993669,0.17094325867982743,0.609738308683835,0.6393159085614541,4.626445155130369
0.3275757575757576,0.1088888888888889,0.45790934320074006,0.18902711284697205,0.5760490505774191,III_boundary_then_q1,0.7846793335534941,0.6942762556557294,1.0,0.7233684371828707,0.009623426635503338,0.030302099066684223,0.952,0.5201338853540385,0.16354571037503782,0.6848592257339475,0.7149075059473788,4.2031003959892725
0.33555555555555555,0.1088888888888889,0.4470198675496689,0.19755378504570625,0.5511860421388345,III_boundary_then_q1,0.790532401328335,0.6797923966492769,1.0,0.7161722576069844,0.009428945462354468,0.030775794049324543,0.944,0.5299963918688658,0.1567760140077574,0.7601888770456957,0.7906991640193397,3.8586466714536383
0.3435353535353535,0.1088888888888889,0.43663628344604527,0.20593133463493452,0.5287630902889162,III_boundary_then_q1,0.7957302070934176,0.665951233571408,1.0,0.7091587868082205,0.00924064351234311,0.03123117879294924,0.934,0.5390707008539527,0.15055656010517274,0.8358337610620284,0.8667976198402967,3.5722131752015174
0.3515151515151515,0.1088888888888889,0.4267241379310345,0.21415883024938087,0.5084492138946192,III_boundary_then_q1,0.8003837234404594,0.6527100892715563,1.0,0.7023200395853756,0.009058228389741439,0.032265396525377715,0.922,0.547427125715883,0.14482208056764193,0.9118694194573367,0.9432786444092002,3.329792860044648
0.3594949494949495,0.1088888888888889,0.41725203708907,0.22223615337073938,0.48996928374312704,III_boundary_then_q1,0.8045789383558191,0.6400300129460232,1.0,0.6956485341810225,0.008881510138812918,0.03247280865006407,0.912,0.5551298340682213,0.13951728495778873,0.9883497218710151,1.0201963278581316,3.121615430039571
0.36747474747474745,0.1088888888888889,0.4081913139087411,0.23016384733319606,0.47309292988683926,III_boundary_then_q1,0.8083837898425912,0.6278753804543313,1.0,0.6891372494950375,0.008710199642340283,0.032572088518504565,0.902,0.5622368190802832,0.13459502042406157,1.0653130038891154,1.0975892178707032,2.9406460500953933
0.37545454545454543,0.1088888888888889,0.39951573849878935,0.23794299218124249,0.4576259543964532,III_boundary_then_q1,0.811852842704702,0.6162135451251467,1.0,0.6827795888700324,0.00854399696963365,0.033363511320936026,0.896,0.5700118591287129,0.13001482469543324,1.1427862525804036,1.1754845056296142,2.7816830330482936
0.38343434343434346,0.1088888888888889,0.39120126448893566,0.24557510079829226,0.44340362086760104,III_boundary_then_q1,0.8150305405141509,0.6050145317521696,1.0,0.6765693462744772,0.008382676723678331,0.033298742211281124,0.884,0.5760403241804484,0.12574177751589716,1.22078803530179,1.2539009550098106,2.6407922871198055
0.39141414141414144,0.1088888888888889,0.38322580645161286,0.25306203258702925,0.43028536432639886,III_boundary_then_q1,0.8179535260772817,0.5942507676634667,1.0,0.670500676160457,0.008226026953426974,0.03397537856615044,0.878,0.582755997183443,0.1217455810636308,1.299330594248155,1.332850997493733,2.514940027700707
0.3993939393939394,0.1088888888888889,0.3755690440060698,0.26040592167152576,0.41815058655325277,III_boundary_then_q1,0.8206523343468244,0.5838968457191485,1.0,0.6645680660621524,0.008073848138515728,0.03460859573259891,0.866,0.5878867543453203,0.11799981778241966,1.3784213724580052,1.4123422585214962,2.401746875364396
0.4073737373737374,0.1088888888888889,0.36821224894619387,0.2676091171440977,0.4068952883629007,III_boundary_then_q1,0.8231526514838448,0.5739293148934472,1.0,0.6587663117499977,0.00792595226666075,0.034359956701717986,0.858,0.5937167573280572,0.11448134691683295,1.458064143487043,1.4923786874893017,2.299318818334756
0.41535353535353536,0.1088888888888889,0.36113813229571984,0.27467413332529694,0.39642935274116853,III_boundary_then_q1,0.825476267168554,0.5643264947605788,1.0,0.6530904949359618,0.007782161993834803,0.034908844053651786,0.85,0.599144137308995,0.11116981040543075,1.5382598593040009,1.572961405951785,2.2061282951050174
0.42333333333333334,0.1088888888888889,0.3543307086614173,0.28160360836563264,0.38667433816227287,III_boundary_then_q1,0.8276418057037906,0.5550683107551875,1.0,0.6475359628092704,0.0076423098785452365,0.0354254166131352,0.842,0.6042017451592885,0.10804722567576554,1.619007294362653,1.65408935198324,2.120928810679055
0.4313131313131313,0.1088888888888889,0.3477751756440281,0.28840026980993727,0.3775616748231522,III_boundary_then_q1,0.8296652947893761,0.5461361475383189,1.0,0.6420983085368585,0.007506237682544655,0.035034683351761076,0.832,0.6079163172434541,0.10509764800642961,1.7003035399718098,1.7357597748207019,2.04269250637258
0.4392929292929293,0.1088888888888889,0.3414578063922741,0.29506690598335356,0.3690311813383503,III_boundary_then_q1,0.8315606133046944,0.537512718185136,1.0,0.63677335538327,0.0073738432380925575,0.035487161475481664,0.826,0.6123409473667769,0.1023068889650185,1.7821443872145268,1.817968618041073,1.970563763919538
0.44727272727272727,0.1088888888888889,0.33536585365853655,0.3016063422524242,0.36102983801897714,III_boundary_then_q1,0.8333398476409881,0.5291819472344301,1.0,0.6315571405042362,0.007244979569035373,0.03591485483341855,0.818,0.6164737139046513,0.09966228034146776,1.8645246258847044,1.9007108187414918,1.9038242167078978
0.45525252525252524,0.1088888888888889,0.32948746394497447,0.3080214213741923,0.35351076689113736,III_boundary_then_q1,0.835013578034282,0.5211288659129143,1.0,0.626445900378085,0.00711946531679425,0.03631955101907669,0.808,0.6203360955293793,0.09715247521871549,1.9474382794504774,1.9839805427331485,1.8418660110612848
0.4632323232323232,0.1088888888888889,0.32381160052333186,0.3143149872772767,0.3464323792897323,III_boundary_then_q1,0.836591110701115,0.5133395180782667,1.0,0.6214360584922305,0.006997173447113104,0.03670285979697043,0.804,0.6248723121868698,0.09476727953336944,2.0308787908097226,2.0677713705147536,1.7841711240951619
0.4712121212121212,0.1088888888888889,0.3183279742765273,0.3204898717269353,0.33975766005380886,III_boundary_then_q1,0.8380806675714239,0.5058008756207548,1.0,0.6165242121002426,0.006877983400085807,0.0370662360383971,0.796,0.628233858104547,0.09249750880548528,2.1148391698618063,2.1520764450505916,1.7302951888360962
