strategy,t,S,I,Sq,Iq,Cc,Cq,c,q,Rt
常规控制,57.10800205031405,166598.0876361921,172.13601279032082,8409234.065761607,23.49798219723,3105512.6314682006,1481655.2141273688,12.8872,0.323,0.056015824681505205
常规控制,57.13299314330537,166597.79087257225,170.9409926784202,8409234.257780503,23.325222120540218,3105512.702380379,1481655.2479599146,12.8872,0.323,0.05601572489969416
常规控制,57.15798423629669,166597.4961698321,169.75426916954407,8409234.448465921,23.15374605294295,3105512.7728001066,1481655.28155751,12.8872,0.323,0.0560156258108195
常规控制,57.182975329288006,166597.20351369012,168.57578480064333,8409234.6378271,22.98354436676896,3105512.842730796,1481655.3149217828,12.8872,0.323,0.05601552741007929
常规控制,57.20796642227933,166596.91288995545,167.4054824727625,8409234.825873224,22.814607500423378,3105512.9121758384,1481655.3480543508,12.8872,0.323,0.056015429692702096
常规控制,57.23295751527065,166596.62428452767,166.24330545104175,8409235.012613418,22.646925958385975,3105512.9811386024,1481655.3809568218,12.8872,0.323,0.056015332653946884
常规控制,57.25794860826197,166596.3376833971,165.08919736471563,8409235.198056743,22.480490311210982,3105513.0496224365,1481655.4136307929,12.8872,0.323,0.05601523628910314
常规控制,57.28293970125329,166596.05307264454,163.94310220711336,8409235.382212207,22.315291195527134,3105513.117630666,1481655.4460778509,12.8872,0.323,0.056015140593490755
常规控制,57.30793079424461,166595.7704384414,162.80496433565878,8409235.56508876,22.15131931403767,3105513.1851665964,1481655.4782995721,12.8872,0.323,0.056015045562460106
常规控制,57.332921887235926,166595.48976704967,161.67472847187076,8409235.746695288,21.988565435520375,3105513.252233509,1481655.510297523,12.8872,0.323,0.056014951191392014
常规控制,57.35791298022725,166595.21104482192,160.55233970136183,8409235.927040622,21.8270203948274,3105513.3188346657,1481655.5420732596,12.8872,0.323,0.05601485747569776
常规控制,57.38290407321857,166594.93425820133,159.4377434738402,8409236.106133536,21.666675092885537,3105513.3849733053,1481655.573628327,12.8872,0.323,0.05601476441081909
常规控制,57.40789516620989,166594.6593937216,158.33088560310833,8409236.28398274,21.507520496696046,3105513.4506526464,1481655.604964261,12.8872,0.323,0.05601467199222818
常规控制,57.43288625920121,166594.3864380071,157.23171226706347,8409236.460596891,21.349547639334673,3105513.515875885,1481655.636082586,12.8872,0.323,0.0560145802154277
常规控制,57.45787735219253,166594.1153777727,156.14017000769744,8409236.635984585,21.192747619951678,3105513.580646195,1481655.6669848165,12.8872,0.323,0.05601448907595074
常规控制,57.48286844518385,166593.84619982386,155.0562057310971,8409236.810154358,21.037111603771873,3105513.6449667295,1481655.697672457,12.8872,0.323,0.05601439856936088
常规控制,57.50785953817517,166593.57889105668,153.979766707443,8409236.983114691,20.88263082209443,3105513.7088406202,1481655.7281470017,12.8872,0.323,0.056014308691252124
