valid,R0,beta,gamma,c0,q0,N,eta,eta_frac,eta_percent,S0,I0,a,rho1,S_star,S_c,S_bar,t1,t2,Delta_t,S_end,t_end,q_max,q_mean,J_q,J,I_pre,I_wall,I_post,I_t_cum,Imax_pre,platform_error,q_t2_error,cum_decomp_error
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,10.682,0.014,1.4,762,1,0.909109697923758,187.340952044207,747.349420619638,206.070788236073,171.472595066414,2.52697134051928,26.1579993500335,23.6310280095142,146.720462996646,59.8853797591273,0.728472194653819,0.358737615682781,8.24250985726279,8.06636064390031,13.5253811106376,158.638687358377,54.7920834434388,226.956151912453,261.409851479314,NaN,5.20417042793042e-17,0
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,11.445,0.015,1.5,762,1,0.909109697923758,187.340952044207,746.190271149643,206.070788236073,171.472595066414,2.60201183907922,24.6418350699195,22.0398232308402,144.694674584954,57.9748062465098,0.728050396991983,0.358472661172415,7.68156709672227,7.5120339494042,14.5955052292019,158.405467435551,56.6622866351549,229.663259299908,261.409851479314,NaN,5.20417042793042e-17,0
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,12.208,0.016,1.6,762,1,0.909109697923758,187.340952044207,745.030434271998,206.070788236073,171.472595066414,2.67235844487488,23.3198387708428,20.6474803259679,142.759881533005,56.2790836789525,0.727627035523887,0.358206936421173,7.19072051770736,7.02697594580356,15.666263960925,158.17200099282,58.4484831205239,232.286748074269,261.409851479314,NaN,5.20417042793042e-17,0
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,12.971,0.017,1.7,762,1,0.909109697923758,187.340952044207,743.869906614625,206.070788236073,171.472595066414,2.73858136845106,22.1574871864106,19.4189058179596,140.906867037392,54.762347481099,0.727202100524387,0.357940437085681,6.75760011111973,6.59896267677444,16.7376604189001,157.938286719851,60.159181831204,234.835128969955,261.409851479314,NaN,5.20417042793042e-17,0
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,13.734,0.018,1.8,762,1,0.909109697923758,187.340952044207,742.708684778914,206.070788236073,171.472595066414,2.80115295809065,21.1279577367128,18.3268047786222,139.127864376832,53.3964337977111,0.726775582181328,0.357673158785434,6.37258475810061,6.2184866203677,17.8096977407165,157.704323295342,61.8015529863797,237.315574022438,261.409851479314,NaN,5.20417042793042e-17,0
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,14.497,0.019,1.9,762,1,0.909109697923758,187.340952044207,741.546765339432,206.070788236073,171.472595066414,2.86046888839191,20.2100974672107,17.3496285788188,137.416256479598,52.158900883626,0.726347470594516,0.357405097102377,6.02807883785582,5.87804183785506,18.8823790887268,157.470109386898,63.3817054514146,239.734193927039,261.409851479314,NaN,5.20417042793042e-17,0
1,3.7026111586758,0.155,0.3504,8.5,0.01526,763,15.26,0.02,2,762,1,0.909109697923758,187.340952044207,740.384144843625,206.070788236073,171.472595066414,2.91686390759692,19.3870022212834,16.4701383136865,135.766351061247,51.0316334943664,0.725917755774673,0.357136247580463,5.71800585313317,5.57162357792129,19.9557076503192,157.235643650899,64.9048943301837,242.096245631402,261.409851479314,NaN,5.20417042793042e-17,0
1,3.81151148687215,0.155,0.3504,8.75,0.01526,763,1.526,0.002,0.2,762,1,0.909109697923758,181.988353414372,761.215109003695,200.183051429328,166.573378064516,0.43006230660426,164.609786193387,164.179723886783,185.346352697453,194.690319114949,0.741034753865403,0.3667285057702,58.5982109310595,58.5765583385725,0.724609558415303,161.141340851552,13.6972060669009,175.563156476869,268.486792755315,NaN,2.74086309204336e-16,0
1,3.81151148687215,0.155,0.3504,8.75,0.01526,763,2.289,0.003,0.3,762,1,0.909109697923758,181.988353414372,760.076055721001,200.183051429328,166.573378064516,0.843338587320109,110.223445344639,109.380106757319,177.293002415965,146.076893277641,0.740646667421299,0.366478678865832,39.0116544362057,38.9717277913742,1.77618092319101,160.915283371654,21.1320404817493,183.823504776595,268.486792755315,NaN,2.74086309204336e-16,0
1,3.81151148687215,0.155,0.3504,8.75,0.01526,763,3.052,0.004,0.4,762,1,0.909109697923758,181.988353414372,758.936391795911,200.183051429328,166.573378064516,1.13716587078653,83.1173293715922,81.9801635008057,171.607210345377,120.258937872378,0.740257207065745,0.366228163026212,29.2182986254913,29.1692301496592,2.82831603161855,160.689009526533,26.3811506141189,189.89847617227,268.486792755315,NaN,2.74086309204336e-16,0
1,3.81151148687215,0.155,0.3504,8.75,0.01526,763,3.815,0.005,0.5,762,1,0.909109697923758,181.988353414372,757.796114405507,200.183051429328,166.573378064516,1.36554394850556,66.9056331724898,65.5400892239843,167.006880797866,104.168265907212,0.739866364689447,0.365976954584117,23.3422228159789,23.287665457777,3.88101748981022,160.462518235354,30.6281642474512,194.971699972615,268.486792755315,NaN,2.74086309204336e-16,0
1,3.81151148687215,0.155,0.3504,8.75,0.01526,763,4.578,0.006,0.6,762,1,0.909109697923758,181.988353414372,756.655220705982,200.183051429328,166.573378064516,1.55252578073001,56.1324747392864,54.5799489585564,163.06690168463,93.1101629329522,0.739474132114506,0.365725049842804,19.4247867784168,19.3665670629048,4.93428792316146,160.235808408791,34.2655438821364,199.435640214089,268.486792755315,NaN,2.74086309204336e-16,0
1,3.81151148687215,0.155,0.3504,8.75,0.01526,763,5.341,0.007,0.7,762,1,0.909109697923758,181.988353414372,755.513707832427,200.183051429328,166.573378064516,1.71094196011767,48.4621411034363,46.7511991433187,159.583187012043,85.0012030044436,0.739080501093649,0.365472445075694,16.6265732703072,16.5657349701646,5.98812997654923,160.008878948929,37.4817012370204,203.478710162499,268.486792755315,NaN,2.74086309204336e-16,0
1,3.81151148687215,0.155,0.3504,8.75,0.01526,763,6.104,0.008,0.8,762,1,0.909109697923758,181.988353414372,754.371572898617,200.183051429328,166.573378064516,1.84845121681428,42.7280192115099,40.8795679946956,156.439029915197,78.7745177634438,0.73868546330946,0.365219136526038,14.5278736691727,14.4650691814023,7.04254631453121,159.781728749175,40.3843798207465,207.208654884453,268.486792755315,NaN,2.74086309204336e-16,0
1,3.81151148687215,0.155,0.3504,8.75,0.01526,763,6.867,0.009,0.9,762,1,0.909109697923758,181.988353414372,753.228812996786,200.183051429328,166.573378064516,1.96999359746246,38.2826758943794,36.3126822969169,153.560274539601,73.8260702360229,0.738289010373589,0.364965120406597,12.8955165169789,12.8311808081141,8.09753962154908,159.554356694164,43.0420401472331,210.693936462946,268.486792755315,NaN,2.74086309204336e-16,0
