eta,eta_fraction,c0,t1,t2,control_duration,clear_time,peak_I,cum_total_infections,q_start,q_mean_control,q_min_theory,q_max_theory,J_c,J_q,J,raw_c_cost,raw_q_cost,w_c,w_q,plateau_max_error,q_was_clipped,status,S_star,Sc,Sbar,S_end,C2,clear_time_method
10523.00555772709,0.0007994382403500031,8.0,31.340704626154064,285.57169594790514,254.2309913217511,562.2966558340197,10523.00555772709,2158902.2642817223,0.7522831057099926,0.550539633109877,0.323,0.7522831057099926,0.0,85.44701106427112,75.13992455869995,0.0,57.84762649051155,1.0,2.0,0.0,0.0,ok,13093655.234035224,4791018.6255233465,2757640.371979306,4170471.1870692577,-16454599.575953074,phase_formula
11822.06369095274,0.0008981283667061263,8.0,31.568293870904796,257.7477969501141,226.17950307920927,522.3368595661798,11822.06369095274,2172786.2731455467,0.7521207660462278,0.5505839719766629,0.323,0.7521207660462278,0.0,76.03372184708168,66.85297699441251,0.0,51.4748296904743,1.0,2.0,0.0,0.0,ok,13085080.011519644,4791018.6255233465,2757640.371979306,4135099.2655178015,-16453300.517819848,phase_formula
13281.489698569587,0.0010090017244222128,8.0,31.796137650706864,233.00641972107906,201.2102820703722,486.00143125191767,13281.489698569587,2187513.2160489294,0.7519380581778597,0.5506605770802615,0.323,0.7519380581778597,0.0,67.66270152233844,59.486643151950375,0.0,45.80764893062313,1.0,2.0,0.0,0.0,ok,13075442.309505507,4791018.6255233465,2757640.371979306,4097829.36136007,-16451841.09181223,phase_formula
14921.080889473207,0.0011335623254177018,8.0,32.02425258326909,211.008869550647,178.98461696737792,452.93006186051014,14921.080889473207,2203135.238822248,0.7517323804362606,0.5495791080523208,0.323,0.7517323804362606,0.0,59.90276937600407,52.53868622956497,0.0,40.554174867554764,1.0,2.0,0.0,0.0,ok,13064609.93656313,4791018.6255233465,2757640.371979306,4058574.4747990635,-16450201.500621328,phase_formula
15000.0,0.0011395578515535972,8.0,32.03456587333763,210.07194521075547,178.03737933741786,451.5032783973155,15000.0,2203865.2810917567,0.7517224693698131,0.5495790651600785,0.323,0.7517224693698131,0.0,59.585735559560405,52.25991458942816,0.0,40.3395429738224,1.0,2.0,0.0,0.0,ok,13064088.40641555,4791018.6255233465,2757640.371979306,4056747.082623474,-16450122.5815108,phase_formula
16763.07853735573,0.0012734998508968874,8.0,32.25266482946509,191.45367783833967,159.20101300887458,422.8004134296301,16763.07853735573,2219707.8707846557,0.7515007865249905,0.5495955014433697,0.323,0.7515007865249905,0.0,53.2854259572206,46.72156010152567,0.0,36.07423337303835,1.0,2.0,0.0,0.0,ok,13052434.106820598,4791018.6255233465,2757640.371979306,4017245.577640844,-16448359.502973445,phase_formula
18832.46958655668,0.0014307125721003326,8.0,32.48143992893014,174.0725420751344,141.59110214620426,395.3240465973568,18832.46958655668,2237290.268640666,0.7512399365757052,0.5496521281580469,0.323,0.7512399365757052,0.0,47.40313830085759,41.55367739272379,0.0,32.09192462968059,1.0,2.0,0.0,0.0,ok,13038747.316714711,4791018.6255233465,2757640.371979306,3973751.8614328937,-16446290.111924244,phase_formula
21157.325603303416,0.0016073331006080237,8.0,32.710625620399284,158.62662816794776,125.91600254754847,370.2427097663424,21157.325603303416,2255945.490756736,0.7509460403751652,0.5497588032600746,0.323,0.7509460403751652,0.0,42.175128580464715,36.96366265594961,0.0,28.55256204897461,1.0,2.0,0.0,0.0,ok,13023360.938991768,4791018.6255233465,2757640.371979306,3928001.0414211154,-16443965.255907496,phase_formula
23769.183570259636,0.0018057573175005422,8.0,32.94027630191447,144.90335437517356,111.96307807325908,347.325109297391,23769.183570259636,2275740.7923545316,0.7506147912805836,0.5499272010431275,0.323,0.7506147912805836,0.0,37.529494722803314,32.88799457873568,0.0,25.407467927337844,1.0,2.0,0.0,0.0,ok,13006062.493179353,4791018.6255233465,2757640.371979306,3879899.7237682957,-16441353.39794054,phase_formula
26326.0,0.002,8.0,33.14226150893525,134.12789899819552,100.98563748926028,328.8290412532062,26326.0,2294111.1284782216,0.750289418192812,0.5480211345034487,0.323,0.750289418192812,0.0,33.56558746881439,29.29141010165956,0.0,22.723902716387347,1.0,2.0,0.0,0.0,ok,12989115.583350664,4791018.6255233465,2757640.371979306,3835670.1687666946,-16438796.5815108,phase_formula
26703.473689911352,0.002028676873806226,8.0,33.170454054138034,132.71350781448922,99.54305376035119,326.3640117493322,26703.473689911352,2296747.951519672,0.75024128900067,0.5480251554235037,0.323,0.75024128900067,0.0,33.08669297452468,28.871843778630968,0.0,22.399691143753213,1.0,2.0,0.0,0.0,ok,12986612.54496948,4791018.6255233465,2757640.371979306,3829353.844229495,-16438419.107820889,phase_formula
30000.0,0.0022791157031071944,8.0,33.40118646021525,121.88863464248558,88.48744818227033,307.1736193329349,30000.0,2319043.6430297336,0.7498199489869325,0.5480952317896303,0.323,0.7498199489869325,0.0,29.421126527416586,25.66215998308109,0.0,19.91810265906103,1.0,2.0,0.0,0.0,ok,12964741.178783633,4791018.6255233465,2757640.371979306,3776269.18727537,-16435122.5815108,phase_formula
100.0,7.597052343690648e-06,8.25,21.256967652125574,26687.601249086914,26666.344281434787,28203.164834830357,100.0,1967300.5491664084,0.761043402938109,0.5566743360084719,0.323,0.761043402938109,0.0,9204.195411724644,8288.535796090404,0.0,6231.240293737585,1.0,2.0,0.0,0.0,ok,13162353.227059687,4645836.24293173,2674075.5122223576,4584066.759715016,-15931918.913828555,phase_formula
112.34493440205146,8.534903472008771e-06,8.25,21.472032460757728,23757.498012529133,23736.025980068374,25215.637690508946,112.34493440205146,1968626.8674049708,0.7610419533688144,0.5566746362172114,0.323,0.7610419533688144,0.0,8192.772874645132,7377.721915884784,0.0,5546.507236134756,1.0,2.0,0.0,0.0,ok,13162273.381482806,4645836.24293173,2674075.5122223576,4580346.341878631,-15931906.568894153,phase_formula
126.21384285801246,9.588531706906667e-06,8.25,21.687034563592327,21149.390424591402,21127.70339002781,22551.77280117718,126.21384285801246,1970032.0032391422,0.7610403248244415,0.5566752178083674,0.323,0.7610403248244415,0.0,7292.497328589854,6567.001965954051,0.0,4937.020691455333,1.0,2.0,0.0,0.0,ok,13162183.678706666,4645836.24293173,2674075.5122223576,4576407.2243283745,-15931892.699985698,phase_formula
141.79485896514254,1.077222965624421e-05,8.25,21.902092220365102,18827.896358907914,18805.99426668755,20176.18581604943,141.79485896514254,1971520.731174422,0.7610384952036346,0.5566761469764877,0.323,0.7610384952036346,0.0,6491.1555100464775,5845.3772500622035,0.0,4394.512280301466,1.0,2.0,0.0,0.0,ok,13162082.90178386,4645836.24293173,2674075.5122223576,4572236.4486350715,-15931877.118969591,phase_formula
159.29934128987077,1.210205434094589e-05,8.25,22.117125648341474,16761.521441061926,16739.404315413583,18057.374704695867,159.29934128987077,1973098.1103625437,0.7610364396748044,0.5566644157190002,0.323,0.7610364396748044,0.0,5777.552627540955,5202.638935153506,0.0,3911.4031288452265,1.0,2.0,0.0,0.0,ok,13161969.68351395,4645836.24293173,2674075.5122223576,4567820.320129062,-15931859.614487266,phase_formula
178.96474047500539,1.3596045010636282e-05,8.25,22.332161324916655,14922.232128571233,14899.899967246316,16167.293512437425,178.96474047500539,1974769.5019698862,0.7610341303386012,0.5566646675464686,0.323,0.7610341303386012,0.0,5142.659043312035,4630.909947706296,0.0,3481.5801723222476,1.0,2.0,0.0,0.0,ok,13161842.487889163,4645836.24293173,2674075.5122223576,4563144.367351666,-15931839.949088082,phase_formula
201.05782028944645,1.5274467848472724e-05,8.25,22.54724361878239,13285.075343408846,13262.528099790063,14480.972608682145,201.05782028944645,1976540.5875976835,0.7610315358485953,0.5566653414085431,0.323,0.7610315358485953,0.0,4577.53789716077,4122.014858384854,0.0,3098.9931563778414,1.0,2.0,0.0,0.0,ok,13161699.589248056,4645836.24293173,2674075.5122223576,4558193.299610971,-15931817.856008267,phase_formula
225.87827631437312,1.7160090884629123e-05,8.25,22.762258646011297,11827.839803417906,11805.077544771895,12976.180563479369,225.87827631437312,1978417.3888131867,0.761028620984969,0.5566665356484419,0.323,0.761028620984969,0.0,4074.5222643250568,3669.0491678027506,0.0,2758.4515729480636,1.0,2.0,0.0,0.0,ok,13161539.048853844,4645836.24293173,2674075.5122223576,4552950.962591662,-15931793.03555224,phase_formula
