eta,eta_fraction,c0,t1,t2,control_duration,clear_time,peak_I,cum_total_infections,q_start,q_mean_control,q_min_theory,q_max_theory,J_q,J_total,w_c,w_q,C2,C2_daily,plateau_max_error,q_was_clipped,status,S_star,Sc,Sbar,strategy
178.96474047500539,1.3596045010636282e-05,12.8872,11.953415507809924,12597.06074025404,12585.107324746232,13594.423110935886,178.96474047500539,2115276.687374873,0.847023404897306,0.6171730503150267,0.323,0.847023404897306,3702.1994102625836,5468.536795070286,1.0,10.0,30409.66043670323,2.416321104938723,0.0,0.0,ok,13162032.416081902,2974125.4115856644,1711863.1646776996,情景一阈值控制
178.96474047500539,1.3596045010636282e-05,12.8872,,,,45.27247064225558,151.90363476994975,2096.75783869108,,,,,,,1.0,10.0,202.61175978172065,4.475385524743389,,,fixed_reference,,,,TDINN控制
178.96474047500539,1.3596045010636282e-05,12.8872,,,,75.57641977089962,1377549.706167043,,,,,,,,1.0,10.0,0.0,0.0,,,routine,,,,常规控制
201.05782028944645,1.5274467848472724e-05,12.8872,12.068481171777924,11214.218228654354,11202.149747482576,12172.271256895025,201.05782028944645,2116692.1490026154,0.8470220165739505,0.61715114509465,0.323,0.8470220165739505,3295.125175743742,4867.245459001097,1.0,1.0,2706.5135110417314,0.24160661766282474,0.0,0.0,ok,13161912.966494454,2974125.4115856644,1711863.1646776996,情景一阈值控制
201.05782028944645,1.5274467848472724e-05,12.8872,,,,45.27247064225558,151.90363476994975,2096.75783869108,,,,,,,1.0,1.0,30.19670066954218,0.6669991772297433,,,fixed_reference,,,,TDINN控制
201.05782028944645,1.5274467848472724e-05,12.8872,,,,75.57641977089962,1377549.706167043,,,,,,,,1.0,1.0,0.0,0.0,,,routine,,,,常规控制
201.05782028944645,1.5274467848472724e-05,12.8872,12.068481171777924,11214.218228654354,11202.149747482576,12172.271256895025,201.05782028944645,2116692.1490026154,0.8470220165739505,0.61715114509465,0.323,0.8470220165739505,3295.125175743742,4867.245459001097,1.0,2.0,5413.027022083463,0.48321323532564947,0.0,0.0,ok,13161912.966494454,2974125.4115856644,1711863.1646776996,情景一阈值控制
201.05782028944645,1.5274467848472724e-05,12.8872,,,,45.27247064225558,151.90363476994975,2096.75783869108,,,,,,,1.0,2.0,49.35392945978424,1.0901532158423708,,,fixed_reference,,,,TDINN控制
201.05782028944645,1.5274467848472724e-05,12.8872,,,,75.57641977089962,1377549.706167043,,,,,,,,1.0,2.0,0.0,0.0,,,routine,,,,常规控制
201.05782028944645,1.5274467848472724e-05,12.8872,12.068481171777924,11214.218228654354,11202.149747482576,12172.271256895025,201.05782028944645,2116692.1490026154,0.8470220165739505,0.61715114509465,0.323,0.8470220165739505,3295.125175743742,4867.245459001097,1.0,5.0,13532.567555208656,1.2080330883141237,0.0,0.0,ok,13161912.966494454,2974125.4115856644,1711863.1646776996,情景一阈值控制
201.05782028944645,1.5274467848472724e-05,12.8872,,,,45.27247064225558,151.90363476994975,2096.75783869108,,,,,,,1.0,5.0,106.82561583051039,2.3596153316802524,,,fixed_reference,,,,TDINN控制
201.05782028944645,1.5274467848472724e-05,12.8872,,,,75.57641977089962,1377549.706167043,,,,,,,,1.0,5.0,0.0,0.0,,,routine,,,,常规控制
201.05782028944645,1.5274467848472724e-05,12.8872,12.068481171777924,11214.218228654354,11202.149747482576,12172.271256895025,201.05782028944645,2116692.1490026154,0.8470220165739505,0.61715114509465,0.323,0.8470220165739505,3295.125175743742,4867.245459001097,1.0,10.0,27065.13511041731,2.4160661766282474,0.0,0.0,ok,13161912.966494454,2974125.4115856644,1711863.1646776996,情景一阈值控制
201.05782028944645,1.5274467848472724e-05,12.8872,,,,45.27247064225558,151.90363476994975,2096.75783869108,,,,,,,1.0,10.0,202.61175978172065,4.475385524743389,,,fixed_reference,,,,TDINN控制
201.05782028944645,1.5274467848472724e-05,12.8872,,,,75.57641977089962,1377549.706167043,,,,,,,,1.0,10.0,0.0,0.0,,,routine,,,,常规控制
225.87827631437312,1.7160090884629123e-05,12.8872,12.183537291393483,9983.34090808043,9971.157370789037,10903.37092806257,225.87827631437312,2118191.998936042,0.8470204568285423,0.6171502569538111,0.323,0.8470204568285423,2933.018502744482,4332.375927244434,1.0,1.0,2409.0824648727207,0.24160509911620073,0.0,0.0,ok,13161778.770556312,2974125.4115856644,1711863.1646776996,情景一阈值控制
225.87827631437312,1.7160090884629123e-05,12.8872,,,,45.27247064225558,151.90363476994975,2096.75783869108,,,,,,,1.0,1.0,30.19670066954218,0.6669991772297433,,,fixed_reference,,,,TDINN控制
225.87827631437312,1.7160090884629123e-05,12.8872,,,,75.57641977089962,1377549.706167043,,,,,,,,1.0,1.0,0.0,0.0,,,routine,,,,常规控制
225.87827631437312,1.7160090884629123e-05,12.8872,12.183537291393483,9983.34090808043,9971.157370789037,10903.37092806257,225.87827631437312,2118191.998936042,0.8470204568285423,0.6171502569538111,0.323,0.8470204568285423,2933.018502744482,4332.375927244434,1.0,2.0,4818.164929745441,0.48321019823240147,0.0,0.0,ok,13161778.770556312,2974125.4115856644,1711863.1646776996,情景一阈值控制
225.87827631437312,1.7160090884629123e-05,12.8872,,,,45.27247064225558,151.90363476994975,2096.75783869108,,,,,,,1.0,2.0,49.35392945978424,1.0901532158423708,,,fixed_reference,,,,TDINN控制
225.87827631437312,1.7160090884629123e-05,12.8872,,,,75.57641977089962,1377549.706167043,,,,,,,,1.0,2.0,0.0,0.0,,,routine,,,,常规控制
225.87827631437312,1.7160090884629123e-05,12.8872,12.183537291393483,9983.34090808043,9971.157370789037,10903.37092806257,225.87827631437312,2118191.998936042,0.8470204568285423,0.6171502569538111,0.323,0.8470204568285423,2933.018502744482,4332.375927244434,1.0,5.0,12045.412324363602,1.2080254955810035,0.0,0.0,ok,13161778.770556312,2974125.4115856644,1711863.1646776996,情景一阈值控制
225.87827631437312,1.7160090884629123e-05,12.8872,,,,45.27247064225558,151.90363476994975,2096.75783869108,,,,,,,1.0,5.0,106.82561583051039,2.3596153316802524,,,fixed_reference,,,,TDINN控制
225.87827631437312,1.7160090884629123e-05,12.8872,,,,75.57641977089962,1377549.706167043,,,,,,,,1.0,5.0,0.0,0.0,,,routine,,,,常规控制
225.87827631437312,1.7160090884629123e-05,12.8872,12.183537291393483,9983.34090808043,9971.157370789037,10903.37092806257,225.87827631437312,2118191.998936042,0.8470204568285423,0.6171502569538111,0.323,0.8470204568285423,2933.018502744482,4332.375927244434,1.0,10.0,24090.824648727204,2.416050991162007,0.0,0.0,ok,13161778.770556312,2974125.4115856644,1711863.1646776996,情景一阈值控制
225.87827631437312,1.7160090884629123e-05,12.8872,,,,45.27247064225558,151.90363476994975,2096.75783869108,,,,,,,1.0,10.0,202.61175978172065,4.475385524743389,,,fixed_reference,,,,TDINN控制
225.87827631437312,1.7160090884629123e-05,12.8872,,,,75.57641977089962,1377549.706167043,,,,,,,,1.0,10.0,0.0,0.0,,,routine,,,,常规控制
253.76280135386727,1.9278492847669018e-05,12.8872,12.298686170265947,8887.730304681734,8875.431618511468,9771.005056144972,253.76280135386727,2119781.319813277,0.8470187044901103,0.6171496351038964,0.323,0.8470187044901103,2610.704971974733,3856.285039844509,1.0,1.0,2144.3382092431216,0.241603822936417,0.0,0.0,ok,13161628.007741187,2974125.4115856644,1711863.1646776996,情景一阈值控制
253.76280135386727,1.9278492847669018e-05,12.8872,,,,45.27247064225558,151.90363476994975,2096.75783869108,,,,,,,1.0,1.0,30.19670066954218,0.6669991772297433,,,fixed_reference,,,,TDINN控制
253.76280135386727,1.9278492847669018e-05,12.8872,,,,75.57641977089962,1377549.706167043,,,,,,,,1.0,1.0,0.0,0.0,,,routine,,,,常规控制
253.76280135386727,1.9278492847669018e-05,12.8872,12.298686170265947,8887.730304681734,8875.431618511468,9771.005056144972,253.76280135386727,2119781.319813277,0.8470187044901103,0.6171496351038964,0.323,0.8470187044901103,2610.704971974733,3856.285039844509,1.0,2.0,4288.676418486243,0.483207645872834,0.0,0.0,ok,13161628.007741187,2974125.4115856644,1711863.1646776996,情景一阈值控制
253.76280135386727,1.9278492847669018e-05,12.8872,,,,45.27247064225558,151.90363476994975,2096.75783869108,,,,,,,1.0,2.0,49.35392945978424,1.0901532158423708,,,fixed_reference,,,,TDINN控制
253.76280135386727,1.9278492847669018e-05,12.8872,,,,75.57641977089962,1377549.706167043,,,,,,,,1.0,2.0,0.0,0.0,,,routine,,,,常规控制
253.76280135386727,1.9278492847669018e-05,12.8872,12.298686170265947,8887.730304681734,8875.431618511468,9771.005056144972,253.76280135386727,2119781.319813277,0.8470187044901103,0.6171496351038964,0.323,0.8470187044901103,2610.704971974733,3856.285039844509,1.0,5.0,10721.691046215612,1.2080191146820856,0.0,0.0,ok,13161628.007741187,2974125.4115856644,1711863.1646776996,情景一阈值控制
253.76280135386727,1.9278492847669018e-05,12.8872,,,,45.27247064225558,151.90363476994975,2096.75783869108,,,,,,,1.0,5.0,106.82561583051039,2.3596153316802524,,,fixed_reference,,,,TDINN控制
253.76280135386727,1.9278492847669018e-05,12.8872,,,,75.57641977089962,1377549.706167043,,,,,,,,1.0,5.0,0.0,0.0,,,routine,,,,常规控制
253.76280135386727,1.9278492847669018e-05,12.8872,12.298686170265947,8887.730304681734,8875.431618511468,9771.005056144972,253.76280135386727,2119781.319813277,0.8470187044901103,0.6171496351038964,0.323,0.8470187044901103,2610.704971974733,3856.285039844509,1.0,10.0,21443.382092431224,2.416038229364171,0.0,0.0,ok,13161628.007741187,2974125.4115856644,1711863.1646776996,情景一阈值控制
253.76280135386727,1.9278492847669018e-05,12.8872,,,,45.27247064225558,151.90363476994975,2096.75783869108,,,,,,,1.0,10.0,202.61175978172065,4.475385524743389,,,fixed_reference,,,,TDINN控制
253.76280135386727,1.9278492847669018e-05,12.8872,,,,75.57641977089962,1377549.706167043,,,,,,,,1.0,10.0,0.0,0.0,,,routine,,,,常规控制
285.08965271781034,2.1658410143417938e-05,12.8872,12.413693119892995,7912.522517458854,7900.108824338961,8760.289021258443,285.08965271781034,2121465.4975529434,0.8470167357717729,0.6171493513803574,0.323,0.8470167357717729,2323.811886513543,3432.513864864908,1.0,1.0,1908.688914628768,0.24160286358947428,0.0,0.0,ok,13161458.632754065,2974125.4115856644,1711863.1646776996,情景一阈值控制
285.08965271781034,2.1658410143417938e-05,12.8872,,,,45.27247064225558,151.90363476994975,2096.75783869108,,,,,,,1.0,1.0,30.19670066954218,0.6669991772297433,,,fixed_reference,,,,TDINN控制
285.08965271781034,2.1658410143417938e-05,12.8872,,,,75.57641977089962,1377549.706167043,,,,,,,,1.0,1.0,0.0,0.0,,,routine,,,,常规控制
285.08965271781034,2.1658410143417938e-05,12.8872,12.413693119892995,7912.522517458854,7900.108824338961,8760.289021258443,285.08965271781034,2121465.4975529434,0.8470167357717729,0.6171493513803574,0.323,0.8470167357717729,2323.811886513543,3432.513864864908,1.0,2.0,3817.377829257536,0.48320572717894855,0.0,0.0,ok,13161458.632754065,2974125.4115856644,1711863.1646776996,情景一阈值控制
285.08965271781034,2.1658410143417938e-05,12.8872,,,,45.27247064225558,151.90363476994975,2096.75783869108,,,,,,,1.0,2.0,49.35392945978424,1.0901532158423708,,,fixed_reference,,,,TDINN控制
285.08965271781034,2.1658410143417938e-05,12.8872,,,,75.57641977089962,1377549.706167043,,,,,,,,1.0,2.0,0.0,0.0,,,routine,,,,常规控制
285.08965271781034,2.1658410143417938e-05,12.8872,12.413693119892995,7912.522517458854,7900.108824338961,8760.289021258443,285.08965271781034,2121465.4975529434,0.8470167357717729,0.6171493513803574,0.323,0.8470167357717729,2323.811886513543,3432.513864864908,1.0,5.0,9543.444573143839,1.2080143179473712,0.0,0.0,ok,13161458.632754065,2974125.4115856644,1711863.1646776996,情景一阈值控制
285.08965271781034,2.1658410143417938e-05,12.8872,,,,45.27247064225558,151.90363476994975,2096.75783869108,,,,,,,1.0,5.0,106.82561583051039,2.3596153316802524,,,fixed_reference,,,,TDINN控制
285.08965271781034,2.1658410143417938e-05,12.8872,,,,75.57641977089962,1377549.706167043,,,,,,,,1.0,5.0,0.0,0.0,,,routine,,,,常规控制
285.08965271781034,2.1658410143417938e-05,12.8872,12.413693119892995,7912.522517458854,7900.108824338961,8760.289021258443,285.08965271781034,2121465.4975529434,0.8470167357717729,0.6171493513803574,0.323,0.8470167357717729,2323.811886513543,3432.513864864908,1.0,10.0,19086.889146287678,2.4160286358947425,0.0,0.0,ok,13161458.632754065,2974125.4115856644,1711863.1646776996,情景一阈值控制
285.08965271781034,2.1658410143417938e-05,12.8872,,,,45.27247064225558,151.90363476994975,2096.75783869108,,,,,,,1.0,10.0,202.61175978172065,4.475385524743389,,,fixed_reference,,,,TDINN控制
285.08965271781034,2.1658410143417938e-05,12.8872,,,,75.57641977089962,1377549.706167043,,,,,,,,1.0,10.0,0.0,0.0,,,routine,,,,常规控制
320.28378333286037,2.4332126668150144e-05,12.8872,12.528800955116997,7044.487405138357,7031.95860418324,7857.970157795291,320.28378333286037,2123250.23964706,0.8470145239471846,0.6171495072080043,0.323,0.8470145239471846,2068.4471581275866,3055.313379804411,1.0,1.0,1698.9375721531198,0.24160232842418033,0.0,0.0,ok,13161268.347776858,2974125.4115856644,1711863.1646776996,情景一阈值控制
320.28378333286037,2.4332126668150144e-05,12.8872,,,,45.27247064225558,151.90363476994975,2096.75783869108,,,,,,,1.0,1.0,30.19670066954218,0.6669991772297433,,,fixed_reference,,,,TDINN控制
320.28378333286037,2.4332126668150144e-05,12.8872,,,,75.57641977089962,1377549.706167043,,,,,,,,1.0,1.0,0.0,0.0,,,routine,,,,常规控制
