valid,R0,beta,gamma,c0,q0,N,eta,eta_frac,eta_percent,S0,I0,a,rho1,S_star,S_c,S_bar,t1,t2,Delta_t,S_end,t_end,q_max,q_mean,J_q,J,I_pre,I_wall,I_post,I_t_cum,Imax_pre,q_t2_error
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,5.4936,0.0072,0.72,762,1,0.909109697923758,146.091568107868,755.729235616888,160.697403670332,133.717161290323,1.30428356197382,41.2871412355229,39.9828576735491,124.064892048699,74.123369249964,0.790606008299851,0.40045170477445,15.6397273483646,16.9890716655937,5.78915522278156,157.265611903446,33.8190502818318,196.873817408059,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,5.6462,0.0074,0.74,762,1,0.909109697923758,146.091568107868,755.516038751895,160.697403670332,133.717161290323,1.32540465183924,40.2233944595153,38.8979898076761,123.502023318096,72.9754171778767,0.790546920020729,0.400409078774822,15.2136857857088,16.5246383860769,5.98597807707045,157.225461206109,34.338689396369,197.550128679548,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,5.7988,0.0076,0.76,762,1,0.909109697923758,146.091568107868,755.302825632336,160.697403670332,133.717161290323,1.34596981539933,39.2161883311335,37.8702185157342,122.950024838274,71.8828738997495,0.790487793875469,0.400366432045789,14.8100663458261,16.0846475951673,6.18281593753692,157.185305010742,34.8482931204439,198.216414068722,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,5.9514,0.0078,0.78,762,1,0.909109697923758,146.091568107868,755.089596245311,160.697403670332,133.717161290323,1.36600794264427,38.2611596947095,36.8951517520653,122.40837996206,70.8416671229642,0.790428629824596,0.400323764568292,14.4271442492116,15.6672191006323,6.37966881609007,157.145143312685,35.3483384215356,198.873150550311,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,6.104,0.008,0.8,762,1,0.909109697923758,146.091568107868,754.876350577905,160.697403670332,133.717161290323,1.38554572890702,37.3543824044821,35.9688366755751,121.87661158951,69.8481194657885,0.790369427828576,0.40028107632324,14.0633671943099,15.2706607294622,6.57653672465419,157.104976107274,35.8392657572117,199.52077858914,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,6.2566,0.0082,0.82,762,1,0.909109697923758,146.091568107868,754.663088617185,160.697403670332,133.717161290323,1.40460789167746,36.4923139798785,35.087706088201,121.354278056872,68.8989014466503,0.790310187847818,0.400238367291519,13.7173343236187,14.8934453986959,6.77341967516754,157.064803389836,36.3214828704317,200.159705935435,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,6.4092,0.0084,0.84,762,1,0.909109697923758,146.091568107868,754.449810350202,160.697403670332,133.717161290323,1.42321736128671,35.671749886314,34.2485325250273,120.840969559135,67.9909910499689,0.790250909842673,0.400195637453988,13.3877781946352,14.5341914618442,6.97031767958518,157.024625155694,36.7953680922354,200.790310927514,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,6.5618,0.0086,0.86,762,1,0.909109697923758,146.091568107868,754.236515763993,160.697403670332,133.717161290323,1.44139544915064,34.8897841995813,33.4483887504307,120.33630502391,67.1216388185315,0.790191593773433,0.400152886791479,13.0735492664835,14.1916457976721,7.16723074987528,156.984441400163,37.2612732277752,201.412945377813,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,6.7144,0.0088,0.88,762,1,0.909109697923758,146.091568107868,754.023204845575,160.697403670332,133.717161290323,1.45916199667051,34.1437756377862,32.6846136411157,119.839929368912,66.288337609748,0.79013223960033,0.400110115284799,12.773602502003,13.864669205056,7.3641588980227,156.944252118552,37.7195260881971,202.027937104772,320.269680800949,2.74086309204336e-16
1,4.74805430936073,0.155,0.3504,10.9,0.01526,763,6.867,0.009,0.9,762,1,0.909109697923758,146.091568107868,753.809877581952,160.697403670332,133.717161290323,1.47653550739797,33.4313181254756,31.9547826180776,119.351511087073,65.4887963037051,0.79007284728354,0.400067322914726,12.4869857562245,13.5522237451939,7.56110213602636,156.904057306166,38.1704327200628,202.635592162256,320.269680800949,2.74086309204336e-16
