eta_frac,eta_percent,eta,c0,code,message
0.0484,4.84,36.9292,2.9,threshold_not_reached,Background peak does not exceed eta.
0.0486,4.86,37.0818,2.9,threshold_not_reached,Background peak does not exceed eta.
0.0488,4.88,37.2344,2.9,threshold_not_reached,Background peak does not exceed eta.
0.049,4.9,37.387,2.9,threshold_not_reached,Background peak does not exceed eta.
0.0492,4.92,37.5396,2.9,threshold_not_reached,Background peak does not exceed eta.
0.0494,4.94,37.6922,2.9,threshold_not_reached,Background peak does not exceed eta.
0.0496,4.96,37.8448,2.9,threshold_not_reached,Background peak does not exceed eta.
0.0498,4.98,37.9974,2.9,threshold_not_reached,Background peak does not exceed eta.
0.05,5,38.15,2.9,threshold_not_reached,Background peak does not exceed eta.
0.0284,2.84,21.6692,3,threshold_not_reached,Background peak does not exceed eta.
0.0286,2.86,21.8218,3,threshold_not_reached,Background peak does not exceed eta.
0.0288,2.88,21.9744,3,threshold_not_reached,Background peak does not exceed eta.
0.029,2.9,22.127,3,threshold_not_reached,Background peak does not exceed eta.
0.0292,2.92,22.2796,3,threshold_not_reached,Background peak does not exceed eta.
0.0294,2.94,22.4322,3,threshold_not_reached,Background peak does not exceed eta.
0.0296,2.96,22.5848,3,threshold_not_reached,Background peak does not exceed eta.
0.0298,2.98,22.7374,3,threshold_not_reached,Background peak does not exceed eta.
0.03,3,22.89,3,threshold_not_reached,Background peak does not exceed eta.
0.0302,3.02,23.0426,3,threshold_not_reached,Background peak does not exceed eta.
0.0304,3.04,23.1952,3,threshold_not_reached,Background peak does not exceed eta.
0.0306,3.06,23.3478,3,threshold_not_reached,Background peak does not exceed eta.
0.0308,3.08,23.5004,3,threshold_not_reached,Background peak does not exceed eta.
0.031,3.1,23.653,3,threshold_not_reached,Background peak does not exceed eta.
0.0312,3.12,23.8056,3,threshold_not_reached,Background peak does not exceed eta.
0.0314,3.14,23.9582,3,threshold_not_reached,Background peak does not exceed eta.
0.0316,3.16,24.1108,3,threshold_not_reached,Background peak does not exceed eta.
0.0318,3.18,24.2634,3,threshold_not_reached,Background peak does not exceed eta.
0.032,3.2,24.416,3,threshold_not_reached,Background peak does not exceed eta.
0.0322,3.22,24.5686,3,threshold_not_reached,Background peak does not exceed eta.
0.0324,3.24,24.7212,3,threshold_not_reached,Background peak does not exceed eta.
0.0326,3.26,24.8738,3,threshold_not_reached,Background peak does not exceed eta.
0.0328,3.28,25.0264,3,threshold_not_reached,Background peak does not exceed eta.
0.033,3.3,25.179,3,threshold_not_reached,Background peak does not exceed eta.
0.0332,3.32,25.3316,3,threshold_not_reached,Background peak does not exceed eta.
0.0334,3.34,25.4842,3,threshold_not_reached,Background peak does not exceed eta.
0.0336,3.36,25.6368,3,threshold_not_reached,Background peak does not exceed eta.
0.0338,3.38,25.7894,3,threshold_not_reached,Background peak does not exceed eta.
0.034,3.4,25.942,3,threshold_not_reached,Background peak does not exceed eta.
0.0342,3.42,26.0946,3,threshold_not_reached,Background peak does not exceed eta.
0.0344,3.44,26.2472,3,threshold_not_reached,Background peak does not exceed eta.
0.0346,3.46,26.3998,3,threshold_not_reached,Background peak does not exceed eta.
0.0348,3.48,26.5524,3,threshold_not_reached,Background peak does not exceed eta.
0.035,3.5,26.705,3,threshold_not_reached,Background peak does not exceed eta.
0.0352,3.52,26.8576,3,threshold_not_reached,Background peak does not exceed eta.
0.0354,3.54,27.0102,3,threshold_not_reached,Background peak does not exceed eta.
0.0356,3.56,27.1628,3,threshold_not_reached,Background peak does not exceed eta.
0.0358,3.58,27.3154,3,threshold_not_reached,Background peak does not exceed eta.
0.036,3.6,27.468,3,threshold_not_reached,Background peak does not exceed eta.
0.0362,3.62,27.6206,3,threshold_not_reached,Background peak does not exceed eta.
0.0364,3.64,27.7732,3,threshold_not_reached,Background peak does not exceed eta.
0.0366,3.66,27.9258,3,threshold_not_reached,Background peak does not exceed eta.
0.0368,3.68,28.0784,3,threshold_not_reached,Background peak does not exceed eta.
0.037,3.7,28.231,3,threshold_not_reached,Background peak does not exceed eta.
0.0372,3.72,28.3836,3,threshold_not_reached,Background peak does not exceed eta.
0.0374,3.74,28.5362,3,threshold_not_reached,Background peak does not exceed eta.
0.0376,3.76,28.6888,3,threshold_not_reached,Background peak does not exceed eta.
0.0378,3.78,28.8414,3,threshold_not_reached,Background peak does not exceed eta.
0.038,3.8,28.994,3,threshold_not_reached,Background peak does not exceed eta.
0.0382,3.82,29.1466,3,threshold_not_reached,Background peak does not exceed eta.
0.0384,3.84,29.2992,3,threshold_not_reached,Background peak does not exceed eta.
0.0386,3.86,29.4518,3,threshold_not_reached,Background peak does not exceed eta.
0.0388,3.88,29.6044,3,threshold_not_reached,Background peak does not exceed eta.
0.039,3.9,29.757,3,threshold_not_reached,Background peak does not exceed eta.
0.0392,3.92,29.9096,3,threshold_not_reached,Background peak does not exceed eta.
0.0394,3.94,30.0622,3,threshold_not_reached,Background peak does not exceed eta.
0.0396,3.96,30.2148,3,threshold_not_reached,Background peak does not exceed eta.
0.0398,3.98,30.3674,3,threshold_not_reached,Background peak does not exceed eta.
0.04,4,30.52,3,threshold_not_reached,Background peak does not exceed eta.
0.0402,4.02,30.6726,3,threshold_not_reached,Background peak does not exceed eta.
0.0404,4.04,30.8252,3,threshold_not_reached,Background peak does not exceed eta.
0.0406,4.06,30.9778,3,threshold_not_reached,Background peak does not exceed eta.
0.0408,4.08,31.1304,3,threshold_not_reached,Background peak does not exceed eta.
0.041,4.1,31.283,3,threshold_not_reached,Background peak does not exceed eta.
0.0412,4.12,31.4356,3,threshold_not_reached,Background peak does not exceed eta.
0.0414,4.14,31.5882,3,threshold_not_reached,Background peak does not exceed eta.
0.0416,4.16,31.7408,3,threshold_not_reached,Background peak does not exceed eta.
0.0418,4.18,31.8934,3,threshold_not_reached,Background peak does not exceed eta.
0.042,4.2,32.046,3,threshold_not_reached,Background peak does not exceed eta.
0.0422,4.22,32.1986,3,threshold_not_reached,Background peak does not exceed eta.
0.0424,4.24,32.3512,3,threshold_not_reached,Background peak does not exceed eta.
0.0426,4.26,32.5038,3,threshold_not_reached,Background peak does not exceed eta.
0.0428,4.28,32.6564,3,threshold_not_reached,Background peak does not exceed eta.
0.043,4.3,32.809,3,threshold_not_reached,Background peak does not exceed eta.
0.0432,4.32,32.9616,3,threshold_not_reached,Background peak does not exceed eta.
0.0434,4.34,33.1142,3,threshold_not_reached,Background peak does not exceed eta.
0.0436,4.36,33.2668,3,threshold_not_reached,Background peak does not exceed eta.
0.0438,4.38,33.4194,3,threshold_not_reached,Background peak does not exceed eta.
0.044,4.4,33.572,3,threshold_not_reached,Background peak does not exceed eta.
0.0442,4.42,33.7246,3,threshold_not_reached,Background peak does not exceed eta.
0.0444,4.44,33.8772,3,threshold_not_reached,Background peak does not exceed eta.
0.0446,4.46,34.0298,3,threshold_not_reached,Background peak does not exceed eta.
0.0448,4.48,34.1824,3,threshold_not_reached,Background peak does not exceed eta.
0.045,4.5,34.335,3,threshold_not_reached,Background peak does not exceed eta.
0.0452,4.52,34.4876,3,threshold_not_reached,Background peak does not exceed eta.
0.0454,4.54,34.6402,3,threshold_not_reached,Background peak does not exceed eta.
0.0456,4.56,34.7928,3,threshold_not_reached,Background peak does not exceed eta.
0.0458,4.58,34.9454,3,threshold_not_reached,Background peak does not exceed eta.
0.046,4.6,35.098,3,threshold_not_reached,Background peak does not exceed eta.
0.0462,4.62,35.2506,3,threshold_not_reached,Background peak does not exceed eta.
0.0464,4.64,35.4032,3,threshold_not_reached,Background peak does not exceed eta.
0.0466,4.66,35.5558,3,threshold_not_reached,Background peak does not exceed eta.
0.0468,4.68,35.7084,3,threshold_not_reached,Background peak does not exceed eta.
0.047,4.7,35.861,3,threshold_not_reached,Background peak does not exceed eta.
0.0472,4.72,36.0136,3,threshold_not_reached,Background peak does not exceed eta.
0.0474,4.74,36.1662,3,threshold_not_reached,Background peak does not exceed eta.
0.0476,4.76,36.3188,3,threshold_not_reached,Background peak does not exceed eta.
0.0478,4.78,36.4714,3,threshold_not_reached,Background peak does not exceed eta.
0.048,4.8,36.624,3,threshold_not_reached,Background peak does not exceed eta.
0.0482,4.82,36.7766,3,threshold_not_reached,Background peak does not exceed eta.
0.0484,4.84,36.9292,3,threshold_not_reached,Background peak does not exceed eta.
0.0486,4.86,37.0818,3,threshold_not_reached,Background peak does not exceed eta.
0.0488,4.88,37.2344,3,threshold_not_reached,Background peak does not exceed eta.
0.049,4.9,37.387,3,threshold_not_reached,Background peak does not exceed eta.
0.0492,4.92,37.5396,3,threshold_not_reached,Background peak does not exceed eta.
0.0494,4.94,37.6922,3,threshold_not_reached,Background peak does not exceed eta.
0.0496,4.96,37.8448,3,threshold_not_reached,Background peak does not exceed eta.
0.0498,4.98,37.9974,3,threshold_not_reached,Background peak does not exceed eta.
0.05,5,38.15,3,threshold_not_reached,Background peak does not exceed eta.
0.0348,3.48,26.5524,3.1,threshold_not_reached,Background peak does not exceed eta.
0.035,3.5,26.705,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0352,3.52,26.8576,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0354,3.54,27.0102,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0356,3.56,27.1628,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0358,3.58,27.3154,3.1,threshold_not_reached,Background peak does not exceed eta.
0.036,3.6,27.468,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0362,3.62,27.6206,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0364,3.64,27.7732,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0366,3.66,27.9258,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0368,3.68,28.0784,3.1,threshold_not_reached,Background peak does not exceed eta.
0.037,3.7,28.231,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0372,3.72,28.3836,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0374,3.74,28.5362,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0376,3.76,28.6888,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0378,3.78,28.8414,3.1,threshold_not_reached,Background peak does not exceed eta.
0.038,3.8,28.994,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0382,3.82,29.1466,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0384,3.84,29.2992,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0386,3.86,29.4518,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0388,3.88,29.6044,3.1,threshold_not_reached,Background peak does not exceed eta.
0.039,3.9,29.757,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0392,3.92,29.9096,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0394,3.94,30.0622,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0396,3.96,30.2148,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0398,3.98,30.3674,3.1,threshold_not_reached,Background peak does not exceed eta.
0.04,4,30.52,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0402,4.02,30.6726,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0404,4.04,30.8252,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0406,4.06,30.9778,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0408,4.08,31.1304,3.1,threshold_not_reached,Background peak does not exceed eta.
0.041,4.1,31.283,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0412,4.12,31.4356,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0414,4.14,31.5882,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0416,4.16,31.7408,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0418,4.18,31.8934,3.1,threshold_not_reached,Background peak does not exceed eta.
0.042,4.2,32.046,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0422,4.22,32.1986,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0424,4.24,32.3512,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0426,4.26,32.5038,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0428,4.28,32.6564,3.1,threshold_not_reached,Background peak does not exceed eta.
0.043,4.3,32.809,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0432,4.32,32.9616,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0434,4.34,33.1142,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0436,4.36,33.2668,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0438,4.38,33.4194,3.1,threshold_not_reached,Background peak does not exceed eta.
0.044,4.4,33.572,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0442,4.42,33.7246,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0444,4.44,33.8772,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0446,4.46,34.0298,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0448,4.48,34.1824,3.1,threshold_not_reached,Background peak does not exceed eta.
0.045,4.5,34.335,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0452,4.52,34.4876,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0454,4.54,34.6402,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0456,4.56,34.7928,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0458,4.58,34.9454,3.1,threshold_not_reached,Background peak does not exceed eta.
0.046,4.6,35.098,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0462,4.62,35.2506,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0464,4.64,35.4032,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0466,4.66,35.5558,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0468,4.68,35.7084,3.1,threshold_not_reached,Background peak does not exceed eta.
0.047,4.7,35.861,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0472,4.72,36.0136,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0474,4.74,36.1662,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0476,4.76,36.3188,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0478,4.78,36.4714,3.1,threshold_not_reached,Background peak does not exceed eta.
0.048,4.8,36.624,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0482,4.82,36.7766,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0484,4.84,36.9292,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0486,4.86,37.0818,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0488,4.88,37.2344,3.1,threshold_not_reached,Background peak does not exceed eta.
0.049,4.9,37.387,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0492,4.92,37.5396,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0494,4.94,37.6922,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0496,4.96,37.8448,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0498,4.98,37.9974,3.1,threshold_not_reached,Background peak does not exceed eta.
0.05,5,38.15,3.1,threshold_not_reached,Background peak does not exceed eta.
0.0414,4.14,31.5882,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0416,4.16,31.7408,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0418,4.18,31.8934,3.2,threshold_not_reached,Background peak does not exceed eta.
0.042,4.2,32.046,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0422,4.22,32.1986,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0424,4.24,32.3512,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0426,4.26,32.5038,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0428,4.28,32.6564,3.2,threshold_not_reached,Background peak does not exceed eta.
0.043,4.3,32.809,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0432,4.32,32.9616,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0434,4.34,33.1142,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0436,4.36,33.2668,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0438,4.38,33.4194,3.2,threshold_not_reached,Background peak does not exceed eta.
0.044,4.4,33.572,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0442,4.42,33.7246,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0444,4.44,33.8772,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0446,4.46,34.0298,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0448,4.48,34.1824,3.2,threshold_not_reached,Background peak does not exceed eta.
0.045,4.5,34.335,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0452,4.52,34.4876,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0454,4.54,34.6402,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0456,4.56,34.7928,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0458,4.58,34.9454,3.2,threshold_not_reached,Background peak does not exceed eta.
0.046,4.6,35.098,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0462,4.62,35.2506,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0464,4.64,35.4032,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0466,4.66,35.5558,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0468,4.68,35.7084,3.2,threshold_not_reached,Background peak does not exceed eta.
0.047,4.7,35.861,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0472,4.72,36.0136,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0474,4.74,36.1662,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0476,4.76,36.3188,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0478,4.78,36.4714,3.2,threshold_not_reached,Background peak does not exceed eta.
0.048,4.8,36.624,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0482,4.82,36.7766,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0484,4.84,36.9292,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0486,4.86,37.0818,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0488,4.88,37.2344,3.2,threshold_not_reached,Background peak does not exceed eta.
0.049,4.9,37.387,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0492,4.92,37.5396,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0494,4.94,37.6922,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0496,4.96,37.8448,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0498,4.98,37.9974,3.2,threshold_not_reached,Background peak does not exceed eta.
0.05,5,38.15,3.2,threshold_not_reached,Background peak does not exceed eta.
0.0482,4.82,36.7766,3.3,threshold_not_reached,Background peak does not exceed eta.
0.0484,4.84,36.9292,3.3,threshold_not_reached,Background peak does not exceed eta.
0.0486,4.86,37.0818,3.3,threshold_not_reached,Background peak does not exceed eta.
0.0488,4.88,37.2344,3.3,threshold_not_reached,Background peak does not exceed eta.
0.049,4.9,37.387,3.3,threshold_not_reached,Background peak does not exceed eta.
0.0492,4.92,37.5396,3.3,threshold_not_reached,Background peak does not exceed eta.
0.0494,4.94,37.6922,3.3,threshold_not_reached,Background peak does not exceed eta.
0.0496,4.96,37.8448,3.3,threshold_not_reached,Background peak does not exceed eta.
0.0498,4.98,37.9974,3.3,threshold_not_reached,Background peak does not exceed eta.
0.05,5,38.15,3.3,threshold_not_reached,Background peak does not exceed eta.
