time,s,i,q,beta1,beta2
9.210000000000000853e+00,3.134548722735074344e-01,1.497070058124282121e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.220000000000000639e+00,3.129859282976822921e-01,1.497267989065075855e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.230000000000000426e+00,3.125176251206727152e-01,1.497458928716952076e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.240000000000000213e+00,3.120499641462857188e-01,1.497642884003979602e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.250000000000000000e+00,3.115829467639196770e-01,1.497819861972966848e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.259999999999999787e+00,3.111165743485641566e-01,1.497989869793462103e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.269999999999999574e+00,3.106508482607999722e-01,1.498152914757753251e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.279999999999999361e+00,3.101857698467991309e-01,1.498309004280867773e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.290000000000000924e+00,3.097213404383247770e-01,1.498458145900573579e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.300000000000000711e+00,3.092575613527316358e-01,1.498600347277377898e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.310000000000000497e+00,3.087944338929652921e-01,1.498735616194528109e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.320000000000000284e+00,3.083319593481234633e-01,1.498863960544500884e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.330000000000000071e+00,3.078701389930065258e-01,1.498985388337601421e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.339999999999999858e+00,3.074089740875938781e-01,1.499099907715652213e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.349999999999999645e+00,3.069484658778269814e-01,1.499207526934445700e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.359999999999999432e+00,3.064886155956109692e-01,1.499308254363707349e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.370000000000000995e+00,3.060294244588144252e-01,1.499402098487093993e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.380000000000000782e+00,3.055708936712700496e-01,1.499489067902196326e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.390000000000000568e+00,3.051130244227738819e-01,1.499569171320536132e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.400000000000000355e+00,3.046558178890856894e-01,1.499642417567568775e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.410000000000000142e+00,3.041992752319290783e-01,1.499708815582682098e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.419999999999999929e+00,3.037433975989911605e-01,1.499768374419195582e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.429999999999999716e+00,3.032881861239227761e-01,1.499821103244362019e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.439999999999999503e+00,3.028336419263384927e-01,1.499867011339366674e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.450000000000001066e+00,3.023797661118164393e-01,1.499906108099326729e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.460000000000000853e+00,3.019265597721517147e-01,1.499938403028187595e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.470000000000000639e+00,3.014740239860429494e-01,1.499963905723703528e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.480000000000000426e+00,3.010221598173188906e-01,1.499982625912784084e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.490000000000000213e+00,3.005709683160715517e-01,1.499994573430152855e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.500000000000000000e+00,3.001204505188252991e-01,1.499999758215029289e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.509999999999999787e+00,2.996706074485369631e-01,1.499998190311128410e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.519999999999999574e+00,2.992214401145956715e-01,1.499989879866660825e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.529999999999999361e+00,2.987729495128229051e-01,1.499974837134332994e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.540000000000000924e+00,2.983251366254725534e-01,1.499953072471346405e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.550000000000000711e+00,2.978780024212310806e-01,1.499924596339398397e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.560000000000000497e+00,2.974315478552170822e-01,1.499889419304681892e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.570000000000000284e+00,2.969857738689816173e-01,1.499847552037885667e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.580000000000000071e+00,2.965406813905081540e-01,1.499799005314193245e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.589999999999999858e+00,2.960962713342125130e-01,1.499743790013285116e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.599999999999999645e+00,2.956525446009428681e-01,1.499681917119335683e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.609999999999999432e+00,2.952095020789024526e-01,1.499613397704326057e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.620000000000000995e+00,2.947671446429093733e-01,1.499538242939839616e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.630000000000000782e+00,2.943254731535965285e-01,1.499456464112340071e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.640000000000000568e+00,2.938844884585838368e-01,1.499368072602851876e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.650000000000000355e+00,2.934441913924800693e-01,1.499273079886939419e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.660000000000000142e+00,2.930045827768823496e-01,1.499171497534707853e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.669999999999999929e+00,2.925656634203764872e-01,1.499063337210801705e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.679999999999999716e+00,2.921274341185368106e-01,1.498948610674405990e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.689999999999999503e+00,2.916898956539263343e-01,1.498827329779245654e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.700000000000001066e+00,2.912530487960964809e-01,1.498699506473585297e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.710000000000000853e+00,2.908168943015875252e-01,1.498565152800230560e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.720000000000000639e+00,2.903814329139279837e-01,1.498424280896525906e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.730000000000000426e+00,2.899466653636351698e-01,1.498276902994357118e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.740000000000000213e+00,2.895125923682148605e-01,1.498123031420148799e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.750000000000000000e+00,2.890792146321825573e-01,1.497962678594526031e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.759999999999999787e+00,2.886465328484628667e-01,1.497795857009162346e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.769999999999999574e+00,2.882145476965361497e-01,1.497622579255787623e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.779999999999999361e+00,2.877832598425448807e-01,1.497442858025607448e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.790000000000000924e+00,2.873526699402551010e-01,1.497256706093999523e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.800000000000000711e+00,2.869227786310568629e-01,1.497064136320515326e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.810000000000000497e+00,2.864935865439635077e-01,1.496865161648879561e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.820000000000000284e+00,2.860650942956119991e-01,1.496659795106989599e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.830000000000000071e+00,2.856373024902630342e-01,1.496448049806916314e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.839999999999999858e+00,2.852102117198009879e-01,1.496229938944902971e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.849999999999999645e+00,2.847838225637338017e-01,1.496005475801366613e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.859999999999999432e+00,2.843581355891929285e-01,1.495774673740896954e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.870000000000000995e+00,2.839331513509336102e-01,1.495537546212257485e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.880000000000000782e+00,2.835088703913348218e-01,1.495294106748384089e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.890000000000000568e+00,2.830852932403988831e-01,1.495044368966385595e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.900000000000000355e+00,2.826624204157519027e-01,1.494788346567544335e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.910000000000000142e+00,2.822402524240203991e-01,1.494526053316329317e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.919999999999999929e+00,2.818187897595289537e-01,1.494257503058855630e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.929999999999999716e+00,2.813980329034546646e-01,1.493982709736541015e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.939999999999999503e+00,2.809779823253040210e-01,1.493701687364300257e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.950000000000001066e+00,2.805586384829124036e-01,1.493414450030545737e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.960000000000000853e+00,2.801400018224448618e-01,1.493121011897186046e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.970000000000000639e+00,2.797220727783951699e-01,1.492821387199628203e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.980000000000000426e+00,2.793048517735866598e-01,1.492515590246775437e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.990000000000000213e+00,2.788883392191716104e-01,1.492203635421028851e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+01,2.784725355146316916e-01,1.491885537178286036e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000999999999999979e+01,2.780574410477776315e-01,1.491561310047942734e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.001999999999999957e+01,2.776430561947494380e-01,1.491230968632890896e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.002999999999999936e+01,2.772293813200162882e-01,1.490894527609520348e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.004000000000000092e+01,2.768164167763765837e-01,1.490552001727717957e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.005000000000000071e+01,2.764041629049580617e-01,1.490203405810867354e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.006000000000000050e+01,2.759926200356413450e-01,1.489848754749849291e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.007000000000000028e+01,2.755817884885666813e-01,1.489488063480950419e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.008000000000000007e+01,2.751716685706001031e-01,1.489121347035483600e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.008999999999999986e+01,2.747622605773246129e-01,1.488748620512680143e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.009999999999999964e+01,2.743535647934206012e-01,1.488369899074380998e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.010999999999999943e+01,2.739455814926659571e-01,1.487985197945035643e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.012000000000000099e+01,2.735383109379357358e-01,1.487594532411702641e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.013000000000000078e+01,2.731317533812029352e-01,1.487197917824050197e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.014000000000000057e+01,2.727259090635375527e-01,1.486795369594355321e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.015000000000000036e+01,2.723207782151070844e-01,1.486386903197504106e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.016000000000000014e+01,2.719163610551765808e-01,1.485972534170991455e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.016999999999999993e+01,2.715126577921084805e-01,1.485552278114921909e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.017999999999999972e+01,2.711096686233625541e-01,1.485126150692008817e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.018999999999999950e+01,2.707073937354961268e-01,1.484694167627575168e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.020000000000000107e+01,2.703058333041638561e-01,1.484256344709551922e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.021000000000000085e+01,2.699049874941179539e-01,1.483812697788480239e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.022000000000000064e+01,2.695048564598401253e-01,1.483363242769069890e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.023000000000000043e+01,2.691054403469422263e-01,1.482907995590664052e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.024000000000000021e+01,2.687067392882289130e-01,1.482446972279561903e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.025000000000000000e+01,2.683087534061171509e-01,1.481980188917730867e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.025999999999999979e+01,2.679114828129451897e-01,1.481507661638735707e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.026999999999999957e+01,2.675149276109723973e-01,1.481029406627738243e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.027999999999999936e+01,2.671190878923795919e-01,1.480545440121498191e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.029000000000000092e+01,2.667239637392685436e-01,1.480055778408372047e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.030000000000000071e+01,2.663295552236626951e-01,1.479560437828313924e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.031000000000000050e+01,2.659358624075062738e-01,1.479059434772875270e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.032000000000000028e+01,2.655428853426650693e-01,1.478552785685204873e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.033000000000000007e+01,2.651506240709259887e-01,1.478040507060048858e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.033999999999999986e+01,2.647590786239971683e-01,1.477522615443750409e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.034999999999999964e+01,2.643682490235079730e-01,1.476999127434250603e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.035999999999999943e+01,2.639781352810091630e-01,1.476470059681087299e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.037000000000000099e+01,2.635887373979725057e-01,1.475935428885395972e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.038000000000000078e+01,2.632000553658209729e-01,1.475395251799535568e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.039000000000000057e+01,2.628120891683456417e-01,1.474849545196328382e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.040000000000000036e+01,2.624248387785295678e-01,1.474298325908026674e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.041000000000000014e+01,2.620383041584481987e-01,1.473741610828553927e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.041999999999999993e+01,2.616524852609719010e-01,1.473179416892374805e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.042999999999999972e+01,2.612673820297655158e-01,1.472611761074493486e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.043999999999999950e+01,2.608829943992888589e-01,1.472038660390454223e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.045000000000000107e+01,2.604993222947961651e-01,1.471460131896341894e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.046000000000000085e+01,2.601163656323368101e-01,1.470876192688782003e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.047000000000000064e+01,2.597341243187545334e-01,1.470286859904939292e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.048000000000000043e+01,2.593525982516880490e-01,1.469692150722519686e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.049000000000000021e+01,2.589717873195705455e-01,1.469092082359768625e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.050000000000000000e+01,2.585916914016301860e-01,1.468486672075472177e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.050999999999999979e+01,2.582123103678897191e-01,1.467875937168956479e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.051999999999999957e+01,2.578336440791666462e-01,1.467259894980088297e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.052999999999999936e+01,2.574556923870732206e-01,1.466638562889273911e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.054000000000000092e+01,2.570784551340163371e-01,1.466011958317460229e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.055000000000000071e+01,2.567019321531978648e-01,1.465380098726135061e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.056000000000000050e+01,2.563261232707503834e-01,1.464743001591645999e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.057000000000000028e+01,2.559510283041284140e-01,1.464100684423263188e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.058000000000000007e+01,2.555766470596987361e-01,1.463453164792687111e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.058999999999999986e+01,2.552029793355355403e-01,1.462800460301197925e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.059999999999999964e+01,2.548300249214262569e-01,1.462142588579582736e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.060999999999999943e+01,2.544577835988717784e-01,1.461479567288134496e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.062000000000000099e+01,2.540862551410861814e-01,1.460811414116653661e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.063000000000000078e+01,2.537154393129972818e-01,1.460138146784446811e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.064000000000000057e+01,2.533453358712459691e-01,1.459459783040327474e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.065000000000000036e+01,2.529759445641864835e-01,1.458776340662615856e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.066000000000000014e+01,2.526072651318865825e-01,1.458087837459138281e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.066999999999999993e+01,2.522392973061272636e-01,1.457394291267228581e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.067999999999999972e+01,2.518720408104030417e-01,1.456695719953726431e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.068999999999999950e+01,2.515054953599216714e-01,1.455992141414978458e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.070000000000000107e+01,2.511396606616043137e-01,1.455283573576838241e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.071000000000000085e+01,2.507745364140854805e-01,1.454570034394665756e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.072000000000000064e+01,2.504101223077132010e-01,1.453851541853327656e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.073000000000000043e+01,2.500464180245485779e-01,1.453128113967197266e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.074000000000000021e+01,2.496834232405241161e-01,1.452399768755606724e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.075000000000000000e+01,2.493211376244971189e-01,1.451666524252350488e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.075999999999999979e+01,2.489595608344075395e-01,1.450928398549775622e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.076999999999999957e+01,2.485986925208286125e-01,1.450185409759250088e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.077999999999999936e+01,2.482385323270062671e-01,1.449437576010716988e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.079000000000000092e+01,2.478790798888589608e-01,1.448684915452695399e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.080000000000000071e+01,2.475203348349780952e-01,1.447927446252281203e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.081000000000000050e+01,2.471622967866275167e-01,1.447165186595144870e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.082000000000000028e+01,2.468049653577438496e-01,1.446398154685533399e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.083000000000000007e+01,2.464483401549363850e-01,1.445626368746269763e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.083999999999999986e+01,2.460924207774870531e-01,1.444849847018752631e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.084999999999999964e+01,2.457372068173505619e-01,1.444068607762956646e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.085999999999999943e+01,2.453826978591541474e-01,1.443282669257432149e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.087000000000000099e+01,2.450288934801978236e-01,1.442492049799305454e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.088000000000000078e+01,2.446757932504543542e-01,1.441696767704278848e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.089000000000000057e+01,2.443233967325690315e-01,1.440896841306630871e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.090000000000000036e+01,2.439717034818599251e-01,1.440092288959215205e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.091000000000000014e+01,2.436207130463177439e-01,1.439283129033461783e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.091999999999999993e+01,2.432704249666058360e-01,1.438469379919376512e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.092999999999999972e+01,2.429208387775920464e-01,1.437651060009064174e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.093999999999999950e+01,2.425719540097963367e-01,1.436828187680078972e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.095000000000000107e+01,2.422237701827580081e-01,1.436000781366695844e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.096000000000000085e+01,2.418762868093680685e-01,1.435168859514396322e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.097000000000000064e+01,2.415295033961744053e-01,1.434332440576617795e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.098000000000000043e+01,2.411834194433819800e-01,1.433491543014751568e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.099000000000000021e+01,2.408380344448528831e-01,1.432646185298145358e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.100000000000000000e+01,2.404933478881061404e-01,1.431796385904101909e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.100999999999999979e+01,2.401493592543179345e-01,1.430942163317878435e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.101999999999999957e+01,2.398060680183214388e-01,1.430083536032688563e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.102999999999999936e+01,2.394634736486069004e-01,1.429220522549699834e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.104000000000000092e+01,2.391215756073215293e-01,1.428353141378036484e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.105000000000000071e+01,2.387803733502698034e-01,1.427481411034776659e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.106000000000000050e+01,2.384398663269130525e-01,1.426605350044954645e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.107000000000000028e+01,2.381000539803696803e-01,1.425724976941559752e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.108000000000000007e+01,2.377609357474152196e-01,1.424840310265536314e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.108999999999999986e+01,2.374225110584821941e-01,1.423951368565783693e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.109999999999999964e+01,2.370847793376602008e-01,1.423058170399157107e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.110999999999999943e+01,2.367477400026958279e-01,1.422160734330466525e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.112000000000000099e+01,2.364113924649927367e-01,1.421259078932477493e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.113000000000000078e+01,2.360757361304115232e-01,1.420353222777741564e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.114000000000000057e+01,2.357407704024901962e-01,1.419443184404881042e-01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
